timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,label
10.012647,-9,-12,-2,-2,1,2,-2,2,0.167604186
10.012765,-23,4,-3,0,-4,-5,-3,-12,0.167604186
10.025508,16,11,1,-5,-10,0,0,3,0.167604186
10.025536,5,4,3,-1,-1,0,1,1,0.167604186
10.028275,-24,-7,-2,-2,-5,-7,0,-4,0.167604186
10.028291,16,16,2,2,3,8,-1,0,0.167604186
10.047693,24,-12,-2,-5,2,-1,-3,8,0.167604186
10.047711,-34,-56,2,0,-11,-4,-3,-4,0.167604186
10.049208,14,21,-1,0,6,4,-2,2,0.167658262
10.049228,-4,7,1,2,-4,-3,0,1,0.167658262
10.062225,12,21,-1,1,-1,2,2,3,0.167658262
10.062238,-12,4,-1,3,11,0,1,-2,0.167658262
10.070252,28,20,1,-10,-6,1,-1,-1,0.167658262
10.070303,2,-19,-3,1,-7,-3,-1,0,0.167658262
10.085049,-1,-15,-2,-2,-5,0,-1,-1,0.167658262
10.085066,13,-2,-8,-3,3,-3,-1,5,0.167658262
10.086651,-13,26,5,3,-2,0,-3,2,0.167658262
10.086662,14,-4,-5,-9,6,-2,-1,1,0.167658262
10.109604,-26,-35,-3,-1,-1,-1,-3,-11,0.167658262
10.109619,18,28,1,0,-1,-3,-2,5,0.167658262
10.109623,-2,15,-2,10,0,-3,-1,-1,0.167658262
10.109625,11,-43,-1,-1,-16,-5,-1,3,0.167658262
10.121414,-24,4,0,-1,25,5,3,-4,0.167658262
10.121446,27,34,-3,0,-3,0,-2,-4,0.167658262
10.130823,-4,-8,4,-2,-1,-1,0,1,0.167658262
10.130836,-22,-4,-1,7,-2,-5,-2,-1,0.167658262
10.145178,32,-1,-1,-5,-6,4,0,4,0.167658262
10.145200,-6,15,3,-1,-2,-2,-1,-8,0.167658262
10.146691,14,-2,-1,1,-2,-4,-1,-1,0.167658262
10.146717,-7,4,1,-4,5,-1,1,-5,0.167658262
10.167865,-10,9,-2,-2,1,-1,-2,0,0.167658262
10.167896,-2,8,0,-1,-1,-1,-2,2,0.167658262
10.170517,-16,-43,-9,-9,-11,-2,-1,-5,0.167658262
10.170526,5,39,3,9,4,0,-1,3,0.167658262
10.181290,-18,-56,-2,3,-5,0,-4,-15,0.167658262
10.181308,-3,-13,3,-3,-7,0,-2,-4,0.167658262
10.191147,-11,9,-2,0,-5,-1,-1,-3,0.167658262
10.191163,18,16,-3,-1,12,4,-1,-1,0.167658262
10.205026,-20,11,0,-3,-6,-3,-1,2,0.167658262
10.205036,12,-15,3,1,0,1,-1,-2,0.167658262
10.206625,7,13,1,2,-2,0,0,0,0.167658262
10.206646,-3,-9,-1,-3,4,4,0,4,0.167658262
10.226817,3,11,0,3,-13,-7,-2,-5,0.167658262
10.226846,-17,16,3,6,15,0,-1,-2,0.167658262
10.237205,1,-31,-1,4,7,3,0,2,0.167658262
10.237217,5,10,-1,-1,-8,-3,-1,-5,0.167658262
10.241503,-16,-34,-7,-5,3,-1,1,8,0.167658262
10.241529,2,0,1,-1,-11,-1,-2,3,0.167658262
10.251346,-7,3,-1,-3,-2,-6,-2,-11,0.167658262
10.251358,3,-3,-1,3,5,3,1,0,0.167658262
10.265050,15,20,-1,0,-11,0,0,13,0.167658262
10.265068,4,1,-4,-4,-9,-4,0,-1,0.167658262
10.267628,10,1,2,-2,-2,2,-1,3,0.167658262
10.267640,-12,-8,0,-7,8,-3,-2,-6,0.167658262
10.287954,24,29,1,4,3,2,-1,1,0.167658262
10.287980,-31,-28,-4,-2,-2,-1,-1,-4,0.167658262
10.290016,15,23,2,-1,-17,-4,-2,-2,0.167658262
10.290029,-25,-32,1,6,0,2,2,-2,0.167658262
10.301222,-3,16,-3,-4,-7,-9,-4,-7,0.167658262
10.301251,3,-11,-5,0,16,5,2,5,0.167658262
10.318051,-2,4,-4,-4,13,3,-1,-12,0.164773982
10.318088,5,4,0,-2,-16,-5,-2,3,0.164773982
10.325536,5,0,2,0,-4,0,-2,0,0.164773982
10.325563,-4,-21,-3,-1,-6,-4,-3,-7,0.164773982
10.328814,-4,24,-2,-2,-1,1,-1,4,0.164773982
10.328833,-17,27,-2,-3,-2,-7,1,-3,0.164773982
10.347719,5,-49,-4,-2,8,4,1,1,0.164773982
10.347742,-1,15,-2,-12,-8,-4,-4,-2,0.164773982
10.349355,18,2,1,4,9,2,0,7,0.164773982
10.349379,-13,-30,-1,-2,-14,-4,-3,-2,0.164773982
10.370366,1,20,4,4,9,-2,-1,3,0.164773982
10.370395,10,18,1,0,-4,1,3,-2,0.164773982
10.371752,-30,-17,-8,-6,-2,-4,-4,-1,0.164773982
10.371767,7,7,0,5,2,3,1,2,0.164773982
10.385014,-1,16,-3,-6,16,1,-4,-7,0.164773982
10.385032,-6,-18,-6,-5,-2,-3,-3,0,0.164773982
10.386933,3,1,-1,6,-13,-3,0,7,0.164773982
10.386957,6,5,1,-4,-3,-2,-2,-5,0.164773982
10.407718,-14,14,-2,4,15,4,0,-9,0.164773982
10.407728,-7,-15,-1,-2,-5,-1,-2,-1,0.164773982
10.409085,5,-10,-3,-7,-18,-3,-1,-1,0.164773982
10.409102,-31,2,-1,-5,2,1,-2,-5,0.164773982
10.430405,-12,-57,-3,-1,-3,-2,-1,-5,0.164773982
10.430431,0,-5,-3,-2,6,-3,0,-1,0.164773982
10.431822,2,12,3,0,-8,-6,0,-1,0.164773982
10.431832,7,0,-5,-4,1,6,-2,-1,0.164773982
10.445383,-11,41,3,4,7,-5,-1,1,0.164773982
10.445407,-7,-25,-1,1,2,6,0,0,0.164773982
10.447427,-33,-7,1,-2,-21,-6,-1,-10,0.164773982
10.447439,4,-14,-5,-2,28,5,-2,15,0.164773982
10.468159,-2,1,-2,-10,-9,-1,1,0,0.164773982
10.471304,13,7,-1,5,-5,-3,-1,-4,0.164773982
10.471315,4,9,6,6,8,1,-3,6,0.164773982
10.471318,0,-8,2,-3,-6,-1,0,-6,0.164773982
10.490450,-2,22,1,-5,2,-5,-2,-2,0.164773982
10.490889,3,6,-2,1,-10,5,0,5,0.164773982
10.493274,-14,-68,-6,0,-5,-6,-3,-13,0.164773982
10.493287,-20,6,-2,3,-4,-3,-5,-2,0.164773982
10.504795,15,-2,1,3,-3,2,4,7,0.164773982
10.504825,-1,35,5,4,-2,-1,0,-3,0.164773982
10.511410,8,19,2,0,10,2,1,4,0.164773982
10.511518,20,0,-1,-6,-4,-3,-2,1,0.164773982
10.528209,-6,-14,1,9,-11,0,-1,-5,0.164773982
10.528246,-13,-2,-1,0,2,-4,-2,-4,0.164773982
10.530460,-4,-1,-3,-6,4,2,0,5,0.164773982
10.530475,23,33,0,-1,2,-4,-1,-4,0.164773982
10.550108,-35,-24,-3,-6,-14,1,-1,-1,0.164773982
10.550119,10,-3,-2,-4,4,-4,-1,0,0.164773982
10.551729,22,-6,-4,-2,7,1,0,2,0.164773982
10.551751,0,12,0,-1,-6,-3,-2,-3,0.164773982
10.564659,0,11,0,0,-6,-8,-2,0,0.180240947
10.564673,-28,-34,-5,-5,-6,0,-2,-8,0.180240947
10.571595,19,19,-1,11,37,12,-1,5,0.180240947
10.571627,-1,0,-1,-3,-8,-3,-1,8,0.180240947
10.596804,7,-16,-3,-3,-7,-1,-2,0,0.180240947
10.596822,-8,-20,2,0,-11,-4,-1,-4,0.180240947
10.596825,0,17,0,-3,-1,-2,0,-2,0.180240947
10.596828,-11,-17,-2,1,4,0,-3,-5,0.180240947
10.609743,23,24,3,11,15,4,-1,-3,0.180240947
10.609773,-26,19,2,-3,-3,-6,2,-3,0.180240947
10.618056,40,13,0,-3,-4,-3,0,8,0.180240947
10.618107,-20,-8,-2,6,14,1,-1,-3,0.180240947
10.624864,25,1,-5,-11,-11,-2,-1,-1,0.180240947
10.624892,7,-12,-2,2,8,1,-2,-1,0.180240947
10.631496,-7,1,0,-3,-7,4,-1,-4,0.180240947
10.631515,2,22,7,1,-7,-3,1,-1,0.180240947
