timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,label
2.001741,50,15,11,10,5,11,7,4,2
2.001983,-96,-18,-5,0,6,25,9,-17,2
2.011871,20,0,0,-1,1,-3,-14,16,2
2.011878,-15,0,-3,0,-1,6,-17,-42,2
2.025542,7,-2,-3,-4,-3,-13,-7,-11,2
2.025566,29,10,3,1,-2,0,13,6,2
2.027443,19,4,5,10,12,-8,-6,-3,2
2.027449,-23,-1,5,4,0,8,17,45,2
2.047846,-23,-9,-9,-11,-8,18,7,-23,2
2.047862,25,-5,-5,-6,-6,-26,-22,-8,2
2.049260,-22,-1,0,-3,1,6,13,0,2
2.049270,55,-4,-3,-2,-1,-14,-11,-1,2
2.061659,-21,5,5,7,4,-16,-8,9,2
2.061662,-30,-1,-5,-6,-5,59,-2,-28,2
2.072708,-16,-21,-16,-16,-18,-58,13,-18,2
2.072713,64,8,5,5,5,13,-4,22,2
2.084821,44,7,5,2,0,-6,1,-10,2
2.084842,3,-2,-2,-5,-3,-18,-6,46,2
2.093606,42,17,10,9,9,17,17,2,2
2.093615,-99,-11,-3,2,0,20,8,-37,2
2.109261,-13,-16,-11,-10,-7,-14,-8,-24,2
2.109271,28,8,3,0,-2,-14,12,30,2
2.109510,33,13,13,13,9,8,-7,48,2
2.109559,-37,-10,-10,-8,-2,8,-11,-54,2
2.121782,-32,-5,-7,-8,-8,-6,-20,16,2
2.121818,0,-13,-9,-9,-9,-22,1,23,2
2.132192,28,3,-1,-4,-3,-3,-3,31,2
2.132199,14,0,3,1,4,19,10,-38,2
2.144577,-65,2,2,2,3,-24,4,17,2
2.144594,-26,-1,0,1,-2,2,7,-41,2
2.151924,33,-3,-3,-7,-3,15,-4,88,2
2.151951,7,-4,-5,-4,-4,55,-1,-11,2
2.168132,-12,-8,-1,-2,-2,-3,25,-13,2
2.168153,31,13,7,4,4,-16,3,36,2
2.170487,-33,-12,-6,-2,-2,-1,-19,-58,2
2.170491,-2,8,0,2,1,-7,7,19,2
2.190724,28,8,8,6,5,13,-8,15,2
2.190746,9,1,1,0,-2,-3,-6,-10,2
