timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,label
10.008850,92,-69,-27,-17,-42,-13,-24,-64,3.824784508
10.008933,38,-1,3,17,18,5,-5,16,3.824784508
10.028461,-80,16,5,-17,17,-27,-1,-50,3.824784508
10.028479,89,12,0,-4,-86,-15,14,30,3.824784508
10.029982,-4,-11,16,71,9,-101,7,65,3.824784508
10.030000,-86,4,-7,-58,-34,93,20,-39,3.824784508
10.042730,124,7,-28,-63,28,-77,14,-2,3.824784508
10.042742,-1,-51,-7,33,86,28,-40,24,3.824784508
10.049806,16,11,12,2,-26,-50,50,16,3.824784508
10.049838,-7,12,0,40,115,18,-14,-6,3.824784508
10.065818,-15,23,-1,-32,-62,0,-1,-28,3.824784508
10.065836,26,13,0,6,-6,26,-6,-38,3.824784508
10.067455,-37,-11,-10,-13,-79,-36,-17,-10,3.824784508
10.067473,-39,7,4,-8,-62,26,-24,-3,3.824784508
10.089803,12,15,4,18,37,18,32,-17,3.824784508
10.089818,-18,-45,-12,-6,21,-21,16,17,3.824784508
10.090030,1,30,10,-37,-64,73,6,-35,3.824784508
10.090039,-31,57,16,43,-117,-62,-36,72,3.824784508
10.102448,91,-107,-35,16,113,14,-13,-67,3.824784508
10.102480,9,17,23,-36,-88,-9,-5,19,3.824784508
10.112036,-28,-58,-34,-49,127,8,0,-103,3.824784508
10.112048,49,27,16,3,-2,-103,60,59,3.824784508
10.125996,31,31,15,7,-46,51,28,-24,3.824784508
10.126014,39,113,5,39,29,6,3,-32,3.824784508
10.127728,-63,-33,9,40,-40,53,-3,52,3.824784508
10.127743,-14,-4,-8,-18,-88,-44,-17,-11,3.824784508
10.149843,7,-39,-9,-38,-70,-6,-29,-25,3.824784508
10.149859,13,7,-5,-3,57,-2,2,6,3.824784508
10.149866,-17,3,-4,-1,-51,34,-11,4,3.824784508
10.149871,-73,16,19,43,100,23,21,3,3.824784508
10.163119,-49,-16,-12,12,-70,-28,-3,-3,3.824784508
10.163151,12,-17,-7,-5,70,-49,-3,-55,3.824784508
10.170324,52,36,3,-32,101,-114,-19,3,3.824784508
10.170358,-12,-55,-21,-14,110,99,24,18,3.824784508
10.186281,-66,21,8,-31,16,-102,-2,44,3.824784508
10.186309,-17,-50,-17,-3,110,36,-29,-46,3.824784508
10.188921,-16,-22,2,-4,-128,-59,28,31,3.824784508
10.188934,53,68,11,-19,96,-49,27,-4,3.824784508
10.208445,32,10,0,25,11,66,1,-50,3.824784508
10.208463,-30,27,13,-7,-108,-2,23,42,3.824784508
10.210338,-11,-4,-18,-14,27,-61,-67,19,3.824784508
10.210354,50,-41,-18,-10,-74,28,-17,-15,3.824784508
10.222764,-41,10,14,13,36,10,-4,-8,3.824784508
10.222783,5,5,-1,-1,-20,1,19,46,3.824784508
10.240568,10,23,12,25,60,82,19,-5,3.892438962
10.240585,-65,-17,11,-51,-120,-39,-16,-14,3.892438962
10.246108,58,8,-2,97,99,13,-18,13,3.892438962
10.246132,70,11,4,-18,-117,-34,-3,-11,3.892438962
10.248188,-5,8,-10,-34,-34,93,-17,-48,3.892438962
10.248195,-27,-46,-14,-12,-16,-52,-4,11,3.892438962
10.268697,-3,16,19,9,34,-25,3,36,3.892438962
10.268731,-5,12,6,-8,12,-51,11,-55,3.892438962
10.270728,-6,98,25,114,116,-9,-16,70,3.892438962
10.270739,18,-108,-25,-14,-102,-82,-10,-19,3.892438962
10.282124,-36,-22,-15,-41,-80,2,-31,-9,3.892438962
10.282141,82,17,-4,11,-6,-49,5,-27,3.892438962
10.291396,-31,-18,-3,-30,-64,31,4,21,3.892438962
10.291415,-14,30,19,53,61,32,0,9,3.892438962
10.307529,71,103,19,13,4,-18,13,-7,3.892438962
