Timestamp_ms,Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7
7291,-5,0,0,1,0,0,0,-2
7340,-1,-1,-2,-4,-3,-1,0,-2
7392,-5,-2,-1,1,-1,-1,-1,-4
7446,10,-6,-1,3,1,1,0,0
7502,-2,1,-2,0,0,-1,-3,-2
7551,5,2,0,-1,-2,-2,-2,4
7602,-7,-2,2,-1,-1,-2,-4,-3
7656,1,-3,-1,1,0,-2,-2,-2
7707,3,0,-1,-1,-1,-1,-2,-4
7758,8,-1,-4,1,0,0,0,4
7812,-4,-1,-2,-2,-2,2,0,1
7872,2,0,-1,-2,-2,-2,-1,0
7922,0,-3,2,1,-2,0,0,0
7981,5,1,-2,-2,-1,-2,-2,-3
8039,1,-1,0,-2,0,-2,-1,0
8092,8,1,-1,2,0,-1,-5,0
8149,3,0,-1,1,0,0,-1,0
8195,15,1,-1,-1,0,0,1,2
8248,-7,0,0,1,0,-3,-2,-3
8300,2,3,2,1,0,-3,-2,-1
8359,-8,-1,0,-1,-1,-1,0,2
8412,-7,-1,-1,-1,0,-1,1,-1
8465,7,1,-2,0,0,-3,0,1
8518,-7,0,-1,-1,-2,-3,1,-2
8580,-4,-1,1,0,-1,0,-2,-5
8638,6,0,1,0,0,-2,-3,-3
8682,-2,-1,-1,-1,-2,1,-1,-2
8735,22,1,0,-1,0,-2,-1,7
8789,10,2,-3,-1,-1,-2,0,0
8848,-27,-2,-2,-2,-1,0,1,3
8906,-14,-2,-1,-3,-2,-2,-1,-7
8965,6,-1,-1,1,-1,-1,1,6
9023,4,-3,-2,-2,-1,-1,-1,-4
9074,-1,-2,-3,-1,-2,0,1,3
9124,-22,-2,0,-2,-2,-1,1,-2
9178,-8,-3,-1,-3,0,-2,-1,-2
9229,4,0,0,-2,0,-1,-1,-1
9285,-5,-3,0,0,-1,-1,-2,-5
9336,-12,-3,-1,-1,0,-1,-1,-6
9389,-6,1,-1,1,-2,-4,-2,0
9441,6,-2,0,-2,-2,-2,-3,3
9498,15,1,0,0,-2,-4,0,5
9562,11,-4,-1,-1,-1,0,1,-2
9626,4,2,-1,0,1,-1,-1,7
9681,2,-1,-1,1,-1,0,0,-1
9738,0,1,-1,-2,-1,-2,-4,-1
9786,6,-1,-3,0,0,-1,-3,0
9838,-7,-1,1,-1,0,1,-2,0
9895,5,-1,-2,-3,-2,-3,-2,-5
9944,-6,0,2,-1,1,-2,-1,-3
9998,-17,-3,-2,-3,-1,-1,-1,-4
10058,-2,1,0,1,-2,-2,-2,1
10110,5,0,0,1,0,0,1,2
10161,-4,-1,0,0,0,-2,-3,-1
10221,9,-3,-2,-1,-1,-5,-2,-8
10274,5,0,0,-2,-1,-1,-1,1
10327,-40,-2,-1,-2,-1,-2,-2,3
10378,-5,-3,-1,-2,0,-2,-3,-4
10430,2,-1,0,0,-3,0,-2,-2
10482,4,-2,-2,-2,-1,-1,-2,-2
10536,2,0,-1,-3,-2,0,0,1
10589,4,-3,-1,-2,-1,-2,0,-4
10641,0,0,1,1,1,1,1,0
10701,-4,-1,-2,-1,-1,-2,-1,1
10761,-5,-3,0,0,-1,-1,0,-1
10814,13,1,0,-1,0,-2,-2,1
