timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,label
10.027057,26,45,9,-2,0,-1,0,1,-0.064188489
10.027176,-22,-41,-3,1,-2,1,-2,-2,-0.064188489
10.028583,-15,-34,-14,-3,-3,-2,-1,2,-0.064188489
10.028593,14,-1,-8,1,-2,-3,-1,-4,-0.064188489
10.040236,2,1,11,3,1,2,0,-3,-0.064188489
10.040264,-10,-35,-11,-3,-4,-1,0,4,-0.064188489
10.050507,5,16,0,-2,-1,-2,1,0,-0.064188489
10.050520,-3,24,3,3,1,-1,-1,0,-0.064188489
10.063750,17,10,-13,-4,-5,-3,-2,0,-0.064373267
10.063758,-14,-26,5,-4,0,-2,-2,-5,-0.064373267
10.065591,-1,28,-6,-2,-1,0,-1,-4,-0.064373267
10.065613,-7,27,-1,-4,-1,-2,-2,-6,-0.064373267
10.086363,-4,-72,-15,0,3,1,-3,0,-0.064373267
10.086383,14,12,15,5,0,0,-2,-2,-0.064373267
10.088708,11,27,0,-4,0,-1,-3,-1,-0.064373267
10.088723,-2,-5,-2,2,0,0,-1,-5,-0.064373267
10.100004,-12,12,-7,-6,-3,-2,0,0,-0.064373267
10.100027,-7,7,11,4,2,-1,-1,-1,-0.064373267
10.109255,0,-14,8,-1,-1,0,0,0,-0.064373267
10.109271,-7,-1,-6,-5,-1,-1,-1,-1,-0.064373267
10.123934,-8,-6,7,-7,-2,-1,1,-2,-0.064373267
10.123960,30,7,-6,6,-1,-1,-2,-1,-0.064373267
10.125563,-15,123,-3,-4,0,-1,-1,-4,-0.064373267
10.125575,16,-59,0,-6,-5,-3,-2,6,-0.064373267
10.146809,-8,-14,-5,7,1,1,0,0,-0.064373267
10.146834,-21,-5,-5,-4,-3,-1,0,-6,-0.064373267
10.147813,25,22,5,6,0,-1,-1,5,-0.064373267
10.149313,-7,6,-2,0,-1,-1,1,0,-0.064373267
10.160741,10,-1,-22,-8,-8,-3,-1,-2,-0.064373267
10.160757,-17,29,49,9,3,0,0,-1,-0.064373267
10.172082,10,4,-14,-3,-4,-4,-4,-2,-0.064373267
10.172095,-9,-26,-3,-4,-1,-1,-1,-2,-0.064373267
10.184766,2,-20,3,5,-3,0,-1,1,-0.064373267
10.184810,-20,2,-14,-3,-3,-2,0,1,-0.064373267
10.187354,21,10,-5,-3,-2,-1,-1,-1,-0.064373267
10.187366,-42,-8,8,-5,-1,-2,-2,-3,-0.064373267
10.206426,-5,21,10,6,4,1,0,0,-0.064373267
10.206443,24,-7,-16,-3,-2,-1,0,1,-0.064373267
10.208011,-6,-22,3,0,1,0,-1,-1,-0.064373267
10.208030,7,13,-9,-6,1,1,0,-3,-0.064373267
10.221244,-7,-5,1,-5,-1,-4,-3,-4,-0.064373267
10.221256,6,-2,-7,-2,-1,-1,-2,2,-0.064373267
10.229807,-12,-1,1,-6,-3,0,0,-2,-0.064373267
10.229820,5,-54,5,10,4,-1,0,4,-0.064373267
10.243907,-10,41,-8,-5,-4,-2,-2,-3,-0.064373267
10.243931,28,-74,6,-3,-1,-2,-1,3,-0.064373267
10.245488,-18,5,-5,1,3,1,1,-1,-0.064373267
10.245543,30,22,-15,3,0,0,-2,3,-0.064373267
10.268130,-16,2,28,3,1,1,-1,-4,-0.064373267
10.268149,-21,4,-18,-3,-3,0,-1,-3,-0.064373267
10.268156,-3,-10,-1,-5,-2,-1,-1,0,-0.064373267
10.268161,2,-10,5,0,0,0,0,-1,-0.064373267
10.280146,9,15,-12,-3,2,-1,0,0,-0.064373267
10.280178,-9,25,-5,-3,-3,0,-1,0,-0.064373267
10.289789,21,-50,2,2,-2,-1,-2,-1,-0.064373267
10.289803,-52,25,-8,-2,-3,-2,-1,-8,-0.064373267
10.311372,3,9,6,3,-1,0,-2,-2,-0.064373267
10.311390,4,62,2,-5,0,0,-2,3,-0.064373267
10.313157,-7,-67,-2,5,1,0,-2,-2,-0.064165958
10.313189,15,-39,6,-3,-4,-3,-1,-1,-0.064165958
10.326558,-17,-42,-4,4,0,-1,-1,-4,-0.064165958
10.326579,4,3,0,1,1,-1,-1,1,-0.064165958
10.328029,-4,36,-2,-2,-2,-1,-1,-2,-0.064165958
10.328045,3,3,0,-1,1,0,-1,-1,-0.064165958
10.340022,-2,12,3,-5,-1,0,0,-4,-0.064165958
10.340042,1,-18,-20,-5,-3,0,-1,1,-0.064165958
10.351565,6,14,11,5,-1,-3,-2,-2,-0.064165958
10.351575,-15,20,12,5,4,2,1,1,-0.064165958
10.364209,14,11,3,-1,0,-1,-2,-2,-0.064165958
10.364238,-21,26,-5,-3,-1,-3,-2,-8,-0.064165958
10.365675,20,-72,-23,-8,-5,0,-1,2,-0.064165958
10.365696,10,13,6,-1,-2,-1,0,-1,-0.064165958
10.386624,0,-18,-5,-5,2,2,0,5,-0.064165958
10.386651,-8,-6,0,5,0,0,-1,-2,-0.064165958
10.388336,-13,22,8,0,3,-1,-1,-2,-0.064165958
10.388350,7,20,-1,-2,-2,-2,-1,0,-0.064165958
10.410014,-7,-20,-9,-3,-4,-3,-2,-3,-0.064165958
10.410028,11,-13,1,0,-1,-1,-3,-1,-0.064165958
10.410297,-9,11,2,1,0,-1,-1,-2,-0.064165958
10.410304,1,-6,-7,-3,-5,-1,-1,-5,-0.064165958
10.425891,5,20,-17,-9,-1,-3,-1,6,-0.064165958
10.425902,-6,29,28,6,3,1,0,1,-0.064165958
10.425906,2,-43,5,12,3,-1,-2,-2,-0.064165958
10.425908,29,55,-14,-5,-3,0,-1,1,-0.064165958
10.446522,-40,-72,4,1,-2,-2,-3,-3,-0.064165958
10.446530,3,-25,-13,-7,-3,-1,0,-4,-0.064165958
10.448612,-3,49,-1,-3,-2,-2,-1,-3,-0.064165958
10.448626,6,0,3,-1,-1,-2,-3,-2,-0.064165958
10.469043,0,41,-3,4,-1,0,0,3,-0.064165958
10.469073,9,-3,0,-1,-1,-1,0,0,-0.064165958
10.471446,-5,-4,-3,-2,0,1,0,-1,-0.064165958
10.471459,-44,-27,-7,-2,0,-1,-2,-4,-0.064165958
10.484586,9,25,11,4,1,0,0,1,-0.064165958
10.484615,-6,-28,1,2,-1,-1,-1,-2,-0.064165958
10.487841,-7,8,-3,-12,-1,-1,1,-2,-0.064165958
10.487854,20,17,3,8,0,-1,2,2,-0.064165958
10.506516,-9,-60,-8,0,-3,-1,-2,-8,-0.064165958
10.506534,-39,25,23,7,2,0,1,-2,-0.064165958
10.508119,-1,-58,-10,4,-3,-1,-2,-1,-0.064165958
10.508147,16,1,5,-8,1,-1,-1,4,-0.064165958
10.529219,-4,17,-13,-5,-3,-1,-3,-5,-0.064165958
10.529307,22,26,17,3,-1,0,-2,1,-0.064165958
10.530733,8,12,-2,-3,1,0,0,1,-0.064165958
10.530746,-50,-27,-9,3,-1,0,-3,-7,-0.064165958
10.544736,22,25,5,-3,-2,-1,-1,3,-0.064165958
10.544768,-12,-24,-15,-9,2,-2,-1,-2,-0.064165958
