timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,label
2.009986,-15,-75,-8,-3,1,-102,66,3,1
2.010449,-6,-23,26,11,14,-82,-103,1,1
2.016870,-25,-36,-17,-3,-9,-70,53,1,1
2.016887,-19,42,-14,-13,-15,33,-10,-1,1
2.033255,38,-128,-21,-14,-11,34,-47,0,1
2.033274,-15,61,-7,-12,-9,1,7,-4,1
2.034757,-5,37,0,0,3,13,-38,-3,1
2.034787,-2,58,7,5,2,35,-12,19,1
2.055677,-60,1,7,7,3,3,13,8,1
2.055700,-10,-102,-4,-10,-1,38,5,0,1
2.058307,-2,82,13,10,2,-7,-11,-6,1
2.058315,23,8,-12,-4,1,-6,30,3,1
2.070383,3,6,5,11,0,1,-20,-9,1
2.070403,20,-10,-2,-5,0,15,19,-9,1
2.077093,4,36,5,-4,-4,-18,-1,-1,1
2.077117,27,-1,-1,-2,-2,-14,0,0,1
2.093194,-26,-85,11,3,5,15,-15,1,1
2.093218,-18,102,9,2,-2,3,3,-6,1
2.094511,27,1,-21,-6,-3,-19,12,3,1
2.094523,-5,63,11,6,1,10,-5,-3,1
2.116057,8,39,2,-1,-3,0,-13,2,1
2.116096,-1,35,1,-2,-5,-4,21,-1,1
2.118647,-18,-101,-1,-5,-2,-13,-10,-12,1
2.118656,-27,-69,-5,2,4,11,9,-15,1
2.131251,18,86,-3,-1,-3,7,-3,4,1
2.131281,16,-128,-10,-8,-4,-1,7,-2,1
2.133600,10,33,8,2,0,-6,-9,-1,1
2.133606,-27,-10,4,0,0,5,-5,-5,1
2.153648,10,-15,-9,-5,-2,-3,5,-5,1
2.153654,-12,4,19,6,4,3,1,-1,1
2.154600,-34,26,12,0,-1,-2,-6,13,1
2.154615,37,-58,-3,0,-4,-2,1,-2,1
2.176041,-34,17,7,-2,5,1,-6,2,1
2.176071,22,43,-5,-3,-5,1,0,10,1
2.178370,-4,-57,-3,-2,1,2,3,1,1
2.178377,-2,-26,-3,-2,-1,0,-4,-5,1
2.190903,30,13,-5,0,-3,13,-1,-6,1
2.190929,-57,30,-6,2,1,3,2,-2,1
2.193391,-18,-70,-18,-6,1,-1,-1,12,1
2.193396,39,9,-3,3,1,7,-1,-1,1
2.213045,23,35,-6,-1,-4,-2,-3,4,1
2.213068,-20,23,0,-1,0,-8,2,5,1
2.214805,-17,53,13,3,-2,-5,-4,-2,1
2.214840,-31,49,1,0,-2,-4,1,1,1
2.236273,-43,-35,-1,1,0,3,4,7,1
2.236313,16,17,-1,2,0,-5,0,-2,1
2.237191,29,67,8,4,0,-4,0,21,1
2.237213,19,31,-17,0,-4,-6,1,2,1
2.250278,40,6,-5,-1,-3,-3,-3,4,1
2.250497,-18,-41,3,1,2,6,-2,2,1
2.256848,35,-12,-5,-2,0,0,1,10,1
2.256876,-3,12,6,1,0,7,4,-6,1
2.273113,-18,-9,4,-1,-2,-22,-2,-1,1
2.273130,28,-77,-6,-2,-2,6,10,21,1
2.275020,18,43,5,2,-2,-5,-4,-4,1
2.275049,-12,12,-7,-2,1,-1,-1,-3,1
2.295579,-36,11,0,-3,0,7,-2,-6,1
2.295594,28,15,1,-3,-5,-4,-3,-8,1
2.302314,-37,-16,-4,-10,2,3,2,-3,1
2.302343,-14,-47,19,6,0,-3,-4,-2,1
2.310230,-6,-65,-7,-6,-1,5,2,-8,1
2.310261,-19,53,-3,-3,-1,-5,-1,3,1
2.317208,50,-19,1,4,1,6,2,-1,1
2.317228,13,110,11,-5,-3,-7,-4,1,1
2.333332,82,78,-5,-6,-1,-2,-5,-5,1
2.333353,7,-36,-15,-1,-3,5,5,-6,1
2.335017,-4,-3,-2,8,0,-8,-6,-11,1
2.335031,-32,40,11,-5,1,1,1,-23,1
2.355948,33,60,7,4,4,10,2,-21,1
2.355958,-15,-48,-11,-4,-1,-2,-7,-6,1
2.357101,22,11,-1,-5,-5,-28,2,-11,1
2.357108,-65,21,-1,0,-2,-7,1,3,1
2.371396,-26,-128,-5,-1,1,-33,-2,2,1
2.371405,-43,24,15,0,3,25,-1,-4,1
2.380050,-50,-2,-3,1,-2,21,-6,-7,1
2.380059,1,-82,-7,-1,3,21,9,-1,1
2.393095,5,31,-3,-5,-4,8,-3,1,1
2.393112,29,55,2,2,0,-17,-5,1,1
2.394635,21,-64,-5,-7,-1,-4,1,-9,1
2.394681,-24,-37,1,5,0,6,2,13,1
2.415901,10,118,8,1,-5,-4,-6,6,1
2.415923,-4,-86,-7,-1,0,-8,1,-5,1
2.417969,41,88,-7,-6,-4,6,0,-4,1
2.417979,21,-10,-7,-1,0,-13,-2,5,1
2.430297,-3,-4,-1,-1,0,-2,1,3,1
2.430326,-12,57,9,-4,0,-1,-4,2,1
2.436954,4,-81,-6,-3,0,-1,-4,11,1
2.436979,31,26,-8,-7,-2,-9,-8,-3,1
2.453174,-48,8,-3,3,2,-5,-4,2,1
2.453196,-47,6,-14,-4,0,7,4,-6,1
2.454949,5,20,5,-2,0,1,-1,1,1
2.454954,26,33,-2,-1,-4,-5,-3,0,1
2.475750,-21,-66,-4,0,1,8,4,1,1
2.475773,24,-99,5,-3,3,3,5,19,1
2.477298,-17,62,-5,1,-9,-36,-8,10,1
2.477303,-22,-39,-6,-2,0,6,2,5,1
2.490691,7,3,0,2,-1,7,4,0,1
2.490720,24,78,4,-2,0,-2,0,-5,1
2.496992,-28,-4,0,-2,-2,1,6,-8,1
2.497022,-12,-61,2,1,1,2,-5,1,1
2.513202,50,60,1,-4,-4,-2,1,-15,1
