timestamp,sample_number,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
0.719252,111,-1,-1,1,-1,-2,-1,0,0
0.720574,112,-2,-1,-1,0,-1,-1,-2,0
0.720655,113,1,-1,-2,-2,-1,-1,-1,0
0.741875,114,-2,0,0,0,0,-1,1,0
0.741894,115,0,-3,-2,-2,0,-2,-1,-2
0.742928,116,0,-1,-1,-2,0,-1,-1,0
0.742947,117,0,-1,-1,1,-2,-1,0,-2
0.755582,118,-2,-2,0,0,0,-2,-2,-1
0.755598,119,0,0,-2,-1,-2,-1,0,0
0.762756,120,1,-2,0,-1,-2,-2,-1,-1
0.762780,121,-1,-2,0,-3,0,-1,-1,-1
0.778924,122,-1,-1,-2,-1,-1,-1,-2,-2
0.778947,123,-1,0,0,0,0,-2,-1,0
0.780491,124,-2,-1,-2,0,-1,-1,-1,-1
0.780504,125,-2,-1,-2,0,0,0,-1,-1
0.801395,126,0,-1,-2,0,-1,0,-1,-1
0.801421,127,-1,0,-2,0,-2,-1,-2,-1
0.803065,128,-1,-1,-1,-1,-1,-1,1,-1
0.803113,129,-2,0,-1,-1,0,-1,-2,-3
0.815626,130,0,-2,-1,0,-2,-1,-1,0
0.815644,131,-1,-1,-1,0,-1,0,-1,0
0.822423,132,1,0,-1,-2,-2,-1,0,-2
0.822441,133,0,1,0,-3,-1,-1,-1,-1
0.838947,134,-1,-1,-1,0,0,-1,-1,-1
0.838965,135,-2,-1,-2,1,0,0,0,0
0.840361,136,-3,-1,-1,-1,0,-1,0,0
0.840381,137,-1,-2,-1,-2,-1,-2,0,-2
0.861365,138,0,2,1,-2,-2,-1,-2,-1
0.861383,139,-2,-3,-2,-1,-2,-1,-1,-2
0.862929,140,-1,0,-1,1,1,0,-1,-1
0.862942,141,-1,-3,-1,-1,0,-2,-1,-1
0.875682,142,-1,-1,-3,0,0,-1,0,-1
0.875697,143,0,-1,0,-1,-1,0,0,0
0.882680,144,-1,0,0,-1,0,1,-2,0
0.882696,145,-2,-3,-1,0,-1,-1,0,-2
0.906340,146,-1,0,0,-3,-2,0,-3,0
0.906357,147,-1,-1,0,-1,-1,0,-2,-1
0.907767,148,-1,-1,-1,-2,0,-2,-2,0
0.907787,149,1,0,-1,0,0,-3,-1,0
0.921407,150,-2,-3,1,-2,0,-1,0,-1
0.921432,151,-1,1,-2,-1,0,-2,-2,-2
0.922987,152,-1,-1,0,-1,0,-1,-1,-1
0.922998,153,-1,-2,-2,-1,-3,0,-1,1
0.935071,154,-2,-1,-2,-2,-2,-1,-1,-1
0.935094,155,-1,-1,-1,0,1,-1,-1,-2
0.945200,156,0,-1,-2,-2,-2,-3,-1,-1
0.945213,157,1,-2,-1,-1,0,-1,-1,0
0.966284,158,-1,0,-2,0,0,0,0,-1
0.966307,159,-1,-1,0,-3,-3,0,0,-1
0.967852,160,0,-2,-2,-2,-2,-1,-1,0
0.967871,161,-2,0,-1,-1,-1,1,0,-1
0.981797,162,1,-1,-1,-1,-1,0,-2,-1
0.981814,163,0,0,-1,-2,0,-1,-2,-1
0.983225,164,-1,0,-2,-1,-1,-1,-1,-1
0.983275,165,-1,2,-1,-2,-2,-1,2,-1
0.995171,166,0,-2,-1,-1,-2,0,0,-1
0.995192,167,0,0,-1,0,0,-1,0,-2
1.004053,168,0,-2,-2,-2,-1,-1,-2,-1
1.004072,169,0,-1,0,-1,0,-1,-2,0
1.018922,170,-2,-1,-2,-1,-1,-2,-1,-2
1.018944,171,-2,-1,-2,0,-2,-2,0,0
1.020289,172,-1,1,-1,-1,2,0,0,-2
1.020305,173,0,-1,-2,0,-2,0,-1,0
1.041990,174,-2,-1,0,0,-1,-1,1,-1
1.042011,175,-1,0,0,-2,-2,-1,0,-2
1.043501,176,0,-2,0,-1,-1,0,0,-2
1.043526,177,-1,-1,-1,-2,-1,-3,-1,-2
1.054915,178,0,-1,0,0,0,-2,-1,1
1.054936,179,-1,0,-1,-1,0,-1,-1,0
1.064092,180,-3,0,-1,0,0,-1,0,-2
1.064160,181,-2,-1,-1,-2,-1,-1,-2,-1
1.078749,182,-2,-1,-2,0,0,0,-1,-2
1.078769,183,0,-1,1,-1,-2,0,-4,0
1.080324,184,-1,0,-1,-1,-1,-1,-2,0
1.080342,185,0,-1,-3,0,-1,0,0,-1
1.101606,186,-1,-1,-1,-2,-2,-3,1,-1
1.101636,187,-1,-3,-1,-1,-1,0,0,-1
1.102919,188,-2,-2,-1,-2,-1,-1,-2,0
1.102929,189,-1,-1,-1,1,-1,1,-2,-3
1.114924,190,0,0,-1,0,0,-1,-2,-1
1.114937,191,-1,0,-1,-1,-1,0,0,-1
1.124096,192,-1,-1,0,0,-1,0,-1,0
1.124111,193,-1,-1,0,-1,-1,-2,-2,-1
1.138890,194,-1,-2,-1,-1,0,-1,-1,1
1.138908,195,-1,-2,-1,0,-1,0,0,1
1.140457,196,-1,-3,-1,-1,-2,-1,0,0
1.140564,197,-2,0,0,1,0,-1,-1,-1
1.185202,198,0,-1,-1,0,-1,0,-1,-2
1.185236,199,0,0,-2,-1,-1,-2,-1,-1
1.186839,200,0,0,-3,0,-3,-2,-2,-3
1.186934,201,0,-1,-1,0,-2,-2,0,0
1.187727,202,0,0,-1,-2,0,-1,-2,0
1.187745,203,1,-1,-1,0,-1,0,1,1
1.192845,204,-2,0,-3,0,0,-2,-1,-1
1.192873,205,0,-2,0,-2,0,0,-2,-2
1.198734,206,-1,1,-1,1,-1,-1,-3,-2
1.198757,207,1,-3,0,-2,-1,0,-1,0
1.200516,208,0,-1,0,-1,-2,0,1,-2
1.200536,209,-3,-1,0,-1,-1,0,1,-1
1.221409,210,0,-3,-1,0,1,-3,-1,0
1.221426,211,-1,0,-2,-1,-2,-2,-1,-2
1.222930,212,0,0,1,1,0,-1,-2,-1
1.222953,213,0,0,-1,-2,0,-1,-1,-1
1.234899,214,-2,-1,0,-2,-2,-1,-2,-1
1.234915,215,0,0,-2,-1,-3,-1,-1,0
1.243874,216,-3,-2,-1,-2,-1,-2,-1,-1
1.243888,217,0,-3,-1,-2,0,-1,-2,0
1.258838,218,0,0,-2,-2,-2,-1,0,-2
1.258901,219,-1,-1,0,-2,0,-2,-2,-2
1.260294,220,-1,-2,0,-2,-1,1,0,0
1.260313,221,-1,-1,-2,0,-2,-1,1,-1
1.280825,222,-1,-3,-1,0,-2,1,0,0
1.280859,223,0,0,-1,0,1,-2,0,-1
1.288066,224,-1,-1,-1,-2,-1,-1,0,-1
1.288085,225,-3,-1,-1,0,0,-2,0,-1
1.303285,226,-2,-1,-1,-1,-1,-1,0,0
1.303308,227,-2,-1,-1,0,-2,0,-1,-2
1.303928,228,-1,-1,-1,-1,-2,0,-1,-2
1.303949,229,0,-1,-3,-1,-1,0,0,0
1.325692,230,1,1,-1,-1,-2,-1,-1,-1
1.325710,231,-1,-2,-1,-1,0,0,-1,-1
1.326415,232,0,-1,0,-1,-1,-1,-2,0
1.326425,233,-1,-1,-1,-2,-2,-1,0,0
1.339958,234,-1,-2,1,1,1,-2,-2,-1
1.339977,235,-1,-1,-1,-1,-1,-1,-1,0
1.347993,236,-1,0,0,-1,-2,0,-2,-2
1.348050,237,-1,-1,-2,-1,0,0,-1,-2
1.363983,238,-1,-1,-2,-4,-1,-1,0,0
