Timestamp_ms,Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7
133,0,0,0,0,0,0,0,0
184,0,0,0,0,0,0,0,0
234,-1,-2,-1,9,1,-2,0,-2
290,-2,-1,-2,4,0,0,-1,-2
343,-1,0,0,1,-3,-2,-3,-3
396,-1,2,15,19,6,1,1,2
448,2,-2,-2,-8,-1,-3,-1,-1
512,-6,2,0,-6,-3,-1,0,3
571,-1,-2,-1,-15,-4,-3,-1,-3
629,1,1,-2,1,0,-1,0,-3
682,3,1,-5,7,0,-1,1,-3
734,-3,2,9,-13,-7,0,0,1
792,0,1,-7,-15,-1,-1,0,-3
854,-2,-3,2,2,-1,-3,-1,3
914,-1,-1,-9,1,1,0,-2,-1
974,0,-1,-2,-2,-1,2,-2,-1
1030,-1,0,3,-5,-3,-4,-1,0
1090,0,-3,-4,-1,-3,-2,0,2
1154,1,0,-1,2,-5,-1,1,-3
1214,1,-3,6,5,0,-2,1,-2
1275,1,1,2,6,-2,-2,-1,0
1326,1,0,-8,-19,-1,1,-2,1
1382,-1,-2,-10,-14,-3,-1,-1,-1
1441,-1,0,-10,9,-2,0,-1,0
1484,3,1,-4,-6,-1,2,0,-1
1536,1,-4,3,4,-1,0,1,-2
1590,2,-1,-15,-4,-6,-3,-2,0
1641,-4,-1,-6,-3,0,0,1,2
1694,-4,-3,4,-2,-3,2,-5,-1
1752,-3,-6,-1,6,2,-4,-2,-4
1800,-1,-1,-4,-4,0,0,2,-1
1861,1,1,4,0,-2,-1,3,-1
1920,-2,-1,-8,-4,2,-2,-1,-2
1981,-2,0,-3,-3,-1,-3,0,1
2033,-3,3,4,-6,0,-2,-2,1
2090,-1,0,7,5,-2,-2,-1,2
2136,-1,-3,1,-1,-3,0,-4,0
2187,1,0,5,7,1,-1,-1,0
2242,3,1,-1,3,-1,0,0,-1
2298,1,-2,0,1,1,1,-2,-1
2360,0,-3,9,-5,-5,-3,-1,-2
2424,-3,0,8,-3,0,-1,-2,-3
2482,-3,-2,3,6,-1,-4,-4,-2
2542,-5,-1,-8,-19,-5,-4,-5,1
2594,-2,0,12,5,-2,0,0,-1
2657,0,-1,2,4,-1,-3,-1,1
2719,-2,-1,-5,-6,-1,-3,1,0
2781,2,-3,-6,-9,-4,0,-2,-1
2842,-2,1,-3,-11,-1,-1,-1,-1
2902,-1,2,0,-3,-2,-1,1,-2
2953,2,2,1,0,-3,-1,1,-1
3018,2,2,13,-6,-1,1,-1,-2
3081,0,-3,0,2,-1,-2,0,-2
3142,-1,-2,6,-7,-4,-2,2,0
3202,-3,0,-5,-1,-1,-1,-1,3
3254,0,0,-4,5,1,1,0,1
3305,-3,0,11,-2,0,1,-2,-3
3357,1,-2,-4,0,0,0,-1,0
3410,-1,1,-4,-4,-3,-3,-1,1
3464,-1,1,-3,-3,1,0,-1,-1
3521,-2,1,0,2,-1,-3,-2,0
3584,-1,2,1,-2,0,0,-1,0
3645,2,-2,1,5,-3,-2,-3,0
3695,1,-4,-7,-9,0,-1,-2,-2
3749,-2,-3,-3,-6,-4,-3,0,-5
3807,-1,0,-2,-2,0,0,1,-1
3861,1,5,20,10,4,-1,-3,-1
3912,0,-2,-9,-5,-2,0,1,-2
3963,0,-1,-11,-5,-1,0,-2,0
4025,1,4,2,-2,0,-1,-2,0
4086,-2,-2,8,5,1,0,-2,-1
4147,1,0,-6,1,2,2,1,0
4198,0,-3,0,1,3,3,0,-1
4258,1,3,-3,4,-3,-3,-5,-2
4312,2,-4,-12,-3,-3,0,2,-3
4366,0,0,-2,1,-1,2,-3,1
4420,-2,0,-1,-10,-1,0,-1,-1
4484,-2,2,23,3,1,0,-2,-1
4542,-2,-2,-6,-6,-4,-1,0,-1
4589,1,-1,0,-6,-3,-2,-1,-2
4640,-3,-3,-9,5,1,1,0,-2
4695,-1,-2,-1,-2,0,0,-2,1
4747,-4,-3,-3,-4,-1,0,-1,0
4807,0,0,-1,-4,-1,-3,-2,-2
4857,-2,-2,4,-8,0,3,-1,0
4921,2,-1,4,-1,0,-2,1,-2
4970,-2,-3,2,-4,-2,-3,1,0
5024,2,-2,-1,6,-2,1,-4,-2
5074,-1,0,0,-16,-5,-4,-1,-1
5129,-1,-1,20,2,0,1,-3,0
5185,0,2,1,7,0,1,0,-1
5247,1,-2,1,12,2,-1,1,-2
5309,-2,-2,-2,-5,-6,0,-2,-5
5370,-2,-1,1,-2,-4,-1,-1,-1
5429,0,1,-6,-20,-1,3,-2,-2
5480,-2,-1,0,-4,-3,-1,-2,0
5533,-1,-2,4,1,0,0,-2,0
5587,0,-2,10,2,1,-1,-1,1
5647,0,0,-5,-4,-1,-3,0,-1
5700,1,0,2,-3,0,0,-3,-1
5750,-1,0,0,-3,0,-1,0,-2
5809,-1,0,1,-4,1,1,0,0
5872,-1,0,-5,-4,0,-1,-3,1
5932,-1,-2,0,-9,-6,-1,-3,-1
5992,-2,-1,-1,-5,-1,0,-2,0
6048,1,-3,-2,-1,0,-4,-1,1
6111,1,-5,-1,-10,-4,-5,-2,2
6171,-2,-1,-7,-3,-3,-2,-2,2
6232,-5,2,-2,1,-1,1,0,-1
6295,0,0,-7,-9,0,-2,2,-3
6343,2,-2,-2,7,-5,0,-3,-4
6405,-3,-2,-7,0,-4,-4,-2,-2
6469,-1,-3,0,-1,-2,1,-1,-3
6532,1,-1,-5,-3,-3,-3,-5,0
6592,2,-2,-18,-2,-2,3,-1,0
6651,-3,0,2,1,-2,-1,0,0
6705,-1,-4,-1,1,1,-2,-2,0
6757,2,-2,13,-25,-4,-1,-1,3
6813,1,-5,-3,8,-3,-3,1,1
6860,-2,1,-19,-3,-1,-2,-1,0
6915,-4,2,-16,10,2,-3,0,-3
6970,3,1,1,2,-3,0,-3,-4
7031,-3,0,1,1,-2,-2,-2,-2
7093,-3,-1,-1,4,-2,2,-1,-3
7154,0,0,-4,1,1,0,-1,-2
7205,-2,0,-3,-1,0,-1,0,2
7269,0,-4,-5,1,-4,-3,1,-4
7332,0,-1,3,-10,-2,0,0,-3
7394,-1,2,0,-2,1,-3,-2,2
7457,0,3,11,-5,-1,-5,1,1
7514,0,0,1,5,1,0,-2,-1
7567,-1,0,6,8,1,-2,-2,-2
7633,-2,-3,-11,1,-6,0,-2,-3
7693,-2,-3,-7,-10,-1,-2,1,-2
7754,-2,-3,-10,-2,0,-3,-2,-3
7815,-3,-2,-9,-8,-2,1,-1,1
7866,0,-3,14,-1,-1,-4,-2,-2
7918,0,-2,-3,-4,-5,-4,-1,1
7971,0,-1,0,-3,-1,-1,0,-1
8032,-1,-2,0,-2,-1,1,0,3
8084,1,0,-6,0,1,0,0,-1
8136,-1,2,-6,0,-2,0,-4,-1
8195,-1,0,1,13,0,-6,0,-2
8256,1,1,-2,6,-3,0,0,-5
8316,1,0,8,1,-1,-1,0,-1
8368,-5,-5,-4,-29,-3,-3,-2,-2
8423,0,0,-6,-4,-2,0,-2,-3
8479,-2,-2,-9,-1,-2,-2,-2,-2
8527,3,0,-1,-4,-2,-1,0,0
8579,-3,-1,-5,-1,-1,0,-1,-3
8636,0,0,-8,-6,1,-2,2,-4
8699,1,-1,0,-6,-1,-3,-1,0
8759,2,-1,1,2,-1,-3,1,0
8819,1,2,-4,4,4,0,0,-3
8871,2,-1,-6,-5,-4,-1,2,2
8934,-1,-3,-14,0,-3,-4,-1,0
8996,1,1,0,1,2,0,-1,0
9059,0,1,9,4,0,-5,-3,0
9119,1,6,8,0,-2,-2,-2,-4
9179,2,2,-4,8,1,2,-1,-2
9231,-2,0,10,1,0,-1,2,-2
9294,-1,-2,3,2,-2,-1,0,2
9357,2,0,-1,-5,-3,-4,0,-2
9420,-2,2,25,-6,-4,-1,0,-1
9479,-1,0,0,-6,0,1,-2,0
9545,0,-2,-4,4,-2,1,0,0
9603,-2,1,-6,-1,0,1,-1,0
9655,-3,2,15,-6,-4,0,0,-1
9716,-5,-5,-2,13,1,0,-1,-2
9778,2,4,-6,-12,-1,-1,-1,-2
9839,-3,-1,-1,5,-1,-3,-1,-1
9900,0,-1,1,11,-5,-3,-3,0
9952,1,1,-5,1,-2,-2,-2,0
10003,2,1,-2,4,1,-2,1,-1
10055,-3,1,-4,-4,0,-1,0,0
10109,-3,-1,-11,3,3,-1,0,1
10161,3,2,13,13,-1,-1,-2,-1
10218,0,0,4,2,0,-3,0,-3
10280,0,0,-3,1,-2,-1,-3,-1
10343,1,0,2,-11,1,-2,-3,3
10402,1,-1,-3,-6,0,0,1,-2
10461,0,-2,-3,5,-3,-2,0,-3
10513,-3,-3,2,0,-5,0,-3,-1
10577,2,2,-13,2,3,2,1,-1
10626,1,-2,-2,-1,2,-2,-2,-2
10679,-3,0,-13,-5,-1,-2,-3,1
10742,-2,-3,4,7,2,-4,-3,0
10791,1,1,-3,0,1,-1,-1,0
10843,1,1,-7,4,0,-5,0,-2
10900,-1,-3,-7,-1,-3,1,0,0
10963,0,1,22,8,-2,-6,-3,0
11024,1,-1,-5,-10,1,1,-1,1
11083,1,1,-9,-1,0,1,0,0
11136,1,-1,4,2,-3,1,-1,-1
11195,0,-5,-4,-19,0,-1,-2,-1
11246,-3,1,6,0,-3,-4,0,0
11302,0,-1,-2,-3,-2,-3,-2,-2
