Timestamp_ms,Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7
253,0,0,0,0,0,0,0,0
310,0,0,0,0,0,0,0,0
370,0,0,0,0,0,0,0,0
430,0,0,0,0,0,0,0,0
490,0,0,0,0,0,0,0,0
550,0,0,0,0,0,0,0,0
612,0,0,0,0,0,0,0,0
672,0,0,0,0,0,0,0,0
732,0,0,0,0,0,0,0,0
792,0,0,0,0,0,0,0,0
853,0,0,0,0,0,0,0,0
913,0,0,0,0,0,0,0,0
973,0,0,0,0,0,0,0,0
1034,0,0,0,0,0,0,0,0
1096,0,0,0,0,0,0,0,0
1156,0,0,0,0,0,0,0,0
1216,0,0,0,0,0,0,0,0
1277,0,0,0,0,0,0,0,0
1337,0,0,0,0,0,0,0,0
1397,0,0,0,0,0,0,0,0
1458,0,0,0,0,0,0,0,0
1518,0,0,0,0,0,0,0,0
1584,0,0,0,0,0,0,0,0
1641,0,0,0,0,0,0,0,0
1660,0,0,0,0,0,0,0,0
