Timestamp_ms,Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7
137,0,0,0,0,0,0,0,0
182,0,0,0,0,0,0,0,0
233,0,0,0,0,0,0,0,0
289,1,2,1,0,-1,-2,-2,0
337,-1,-4,-5,-3,-1,-2,-2,-3
393,0,0,1,0,-1,1,-1,-2
440,-1,0,-1,-1,-2,-1,-1,-4
497,-1,0,-2,0,-1,-1,0,2
549,-1,4,-1,-1,-1,-3,-2,0
600,0,-2,-1,0,-2,-3,0,-3
660,0,-6,-5,-2,-3,-2,-1,-1
714,-6,-4,2,-1,-1,0,-2,0
766,-4,-6,-5,-4,-1,-4,-4,-7
820,-3,-3,0,-1,-2,-4,-2,0
869,1,-4,-6,-1,2,-2,0,-4
923,10,-5,-3,0,-2,-1,1,1
975,-6,-4,-3,-2,-1,1,-2,1
1028,3,-2,-4,-3,-3,-1,-2,0
1081,0,0,-4,-1,-1,1,1,3
1135,-3,-3,0,-3,-3,-1,-1,-6
1183,-2,1,1,-1,-2,-2,0,0
1239,0,0,-1,-3,-2,2,0,0
1291,3,0,0,3,-1,0,0,0
1343,0,1,1,-4,-4,-2,1,0
1396,5,2,-1,0,0,-3,1,2
1449,1,0,3,1,1,-1,0,4
1498,-6,-5,-1,-4,-3,-3,-4,-8
1553,1,0,-3,-1,-2,-1,-1,-1
1605,-5,-2,-2,-3,-2,-1,-2,0
1659,-2,-2,-3,-1,-2,0,-2,-2
1712,1,4,1,-1,-1,1,-3,-3
1766,0,-1,-2,-2,0,-1,0,-1
1816,1,-2,1,0,-1,-2,-2,0
1871,-2,-2,1,-1,1,-1,-1,-2
1921,-4,-4,-1,-1,-2,-1,-2,0
1975,-1,-5,-7,-3,0,0,1,0
2028,0,-1,-2,-1,-2,-1,0,1
2087,2,-1,-3,-2,-1,-1,-1,0
2141,3,4,2,2,3,-1,1,0
2192,-4,-2,-1,0,-2,0,0,1
2243,-1,-1,-1,-3,-2,-3,-1,-1
2296,-2,-3,-2,0,-1,2,-1,-3
