timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,label
2.000722,-21,-4,-5,11,-42,-14,-51,-56,3
2.001002,11,3,-2,-12,64,30,15,35,3
2.021836,3,-2,-2,6,-17,-13,18,22,3
2.021863,-11,-1,2,15,4,-14,-24,4,3
2.023848,3,-2,-5,-53,-71,-33,-10,0,3
2.023854,4,-1,-2,-19,7,9,-53,6,3
2.044240,6,1,5,63,107,12,66,17,3
2.044261,-2,3,-6,-3,21,48,15,3,3
2.045699,0,3,5,-6,-59,-33,60,-22,3
2.045723,-11,-1,-5,2,10,1,29,26,3
2.059055,13,-4,-7,-14,14,36,-1,-42,3
2.059059,-14,0,1,4,-44,-86,-63,-2,3
2.065306,-5,-7,-1,9,25,88,8,18,3
2.065330,-9,-4,1,-10,-112,39,30,-28,3
2.081648,-7,5,1,5,-38,-47,-6,29,3
2.081668,6,-4,-5,-4,20,5,-37,-22,3
2.083181,3,4,0,-15,-54,7,29,-3,3
2.083189,4,2,0,-19,-35,-39,5,23,3
2.106180,-4,-4,-2,-12,-3,28,-16,6,3
2.106192,6,0,-2,-7,-7,-13,-4,0,3
2.106194,-9,2,1,14,31,12,-19,-1,3
2.106196,12,-3,-2,-12,44,-6,14,3,3
2.118696,-11,-8,-5,-28,-128,4,-1,3,3
2.118720,-6,-9,-10,45,16,-7,-78,-27,3
2.125784,-10,-5,-9,-18,-46,5,3,5,3
2.125805,15,3,-1,0,-28,27,-64,58,3
2.141922,18,-1,-2,-6,-19,-22,11,20,3
2.141943,-13,1,2,-2,-13,10,39,33,3
2.143308,-11,-11,-5,-8,14,16,-36,-42,3
2.143469,-8,-4,-1,11,-17,-13,-38,-31,3
2.164589,1,3,3,2,16,-2,9,-15,3
2.164616,14,5,2,-7,-3,-11,21,35,3
2.166109,9,7,1,7,5,-13,7,-6,3
2.166115,5,4,0,-3,-52,-11,23,-5,3
2.178605,0,2,0,36,78,23,43,35,3
2.178632,-2,-4,-1,-18,41,11,-53,-46,3
2.185288,4,1,-2,1,-25,-60,13,29,3
2.185304,-3,-6,-5,10,-17,89,-16,89,3
2.201671,-9,-1,-1,-10,-8,-26,-23,-78,3
2.201682,10,2,3,17,18,24,40,53,3
2.203191,1,-1,-1,-2,26,-45,28,-65,3
2.203207,-6,0,-3,-6,11,-43,-31,12,3
2.224128,-4,1,1,5,-14,-14,20,1,3
2.224149,3,0,1,-6,-13,16,24,-29,3
2.226767,-5,1,2,-3,-50,-37,-18,11,3
2.226777,0,-2,-1,14,27,42,18,-29,3
2.239095,-5,-1,-3,-11,64,89,17,13,3
2.239126,3,5,3,3,-23,44,96,10,3
2.245476,-2,-1,0,2,-78,-17,-37,20,3
2.245503,-11,-3,1,6,100,40,-44,-49,3
2.263396,4,-1,-6,-40,-52,32,-57,12,3
2.263402,-8,-4,-3,0,-22,61,-28,44,3
