timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,label
10.004060,57,79,3,9,-50,119,7,11,2.198139202
10.004160,-11,-11,9,1,70,-106,-4,13,2.198139202
10.017407,13,45,-21,2,3,104,-45,-24,2.198139202
10.017432,-50,-16,-10,-20,-35,66,-46,-58,2.198139202
10.018838,11,-12,0,13,-4,-63,6,15,2.198139202
10.018874,37,32,18,5,43,30,28,32,2.198139202
10.039666,7,-6,3,0,-35,-46,-22,21,2.198139202
10.039689,21,95,0,3,-21,-8,51,15,2.198139202
10.041227,-14,-3,-3,-3,-12,-14,-82,-14,2.198139202
10.041246,64,-50,-3,-14,-49,-6,-4,-19,2.198139202
10.053540,-54,-7,6,16,-10,-43,13,11,2.198139202
10.053558,-6,-38,-6,-12,-13,3,23,21,2.198139202
10.062869,59,88,4,11,-15,-19,-6,-19,2.198139202
10.062892,-29,-45,-9,-34,-65,11,13,1,2.198139202
10.077228,17,12,-2,7,73,-56,-34,-26,2.198139202
10.077320,33,40,20,39,76,9,48,6,2.198139202
10.078658,-55,-8,-9,15,19,-1,-36,3,2.198139202
10.078684,-105,-89,-28,-15,-24,79,20,-22,2.198139202
10.099979,24,17,0,-23,-74,4,-8,-13,2.198139202
10.100010,-1,41,3,-4,-75,-16,45,31,2.198139202
10.101738,-29,-65,19,-5,24,-58,-10,83,2.198139202
10.101746,24,36,-23,-17,3,19,-22,19,2.198139202
10.113918,-1,-18,-3,-1,-21,-23,-1,-49,2.198139202
10.113942,1,-34,-5,3,11,-31,-13,26,2.198139202
10.123621,-5,-9,-2,-13,-88,63,31,2,2.198139202
10.123629,3,43,16,27,92,-77,-19,-37,2.198139202
10.137438,-6,-4,7,-8,-24,42,52,19,2.198139202
10.137444,11,27,-5,18,44,-45,-74,-4,2.198139202
10.138665,-23,-40,-2,-2,7,-7,34,-23,2.198139202
10.138672,101,78,9,-17,-38,106,2,27,2.198139202
10.159803,52,-3,5,19,-20,-104,-12,16,2.198139202
10.159832,-18,-45,-15,8,-12,-36,20,-33,2.198139202
10.162482,-67,-36,-18,-14,35,-23,-30,-53,2.198139202
10.162494,51,51,22,26,83,65,52,91,2.198139202
10.173713,-72,-56,4,-18,-27,44,-5,7,2.198139202
10.173738,-93,-102,-17,-29,-16,-80,-17,-15,2.198139202
10.182324,51,-93,-10,-12,17,22,13,7,2.198139202
10.182347,2,-10,0,31,54,-13,-36,-33,2.198139202
10.200220,11,52,-2,-1,1,10,2,-15,2.198139202
10.200231,1,63,17,-4,11,17,26,-3,2.198139202
10.200235,-21,16,4,-2,-61,-8,15,-12,2.198139202
