timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,label
10.013970,-13,-57,-8,17,48,0,-16,-21,1.536777688
10.014051,-21,16,1,-14,-66,-12,2,-48,1.536777688
10.015271,51,59,7,15,45,-10,22,71,1.536777688
10.015311,-31,-66,-18,-29,-101,9,7,-5,1.536777688
10.036564,-18,-8,4,18,20,-36,6,-4,1.536777688
10.036590,43,16,1,12,-49,13,-25,9,1.536777688
10.039006,-2,84,-4,-7,-44,-30,8,-21,1.536777688
10.039018,6,-88,-8,-10,21,9,6,-18,1.536777688
10.051129,27,18,3,-16,11,23,3,30,1.536777688
10.051161,-19,10,-1,17,32,45,30,-8,1.536777688
10.057423,-12,52,5,-29,-93,-73,-8,10,1.536777688
10.057440,-2,-76,-3,21,81,79,14,41,1.536777688
10.073935,48,4,-4,3,-3,-64,11,-14,1.536777688
10.073947,-9,34,-2,-33,62,15,-5,4,1.536777688
10.075185,-24,-34,-2,-3,13,-14,-43,29,1.536777688
10.075197,-23,34,11,24,-3,-29,23,-53,1.536777688
10.096446,-24,96,12,16,68,26,-12,-51,1.536777688
10.096481,15,-87,-10,3,-44,-18,8,41,1.536777688
10.098787,39,-8,-7,-16,22,-26,32,-6,1.536777688
10.098798,-14,56,-8,-18,11,66,25,-13,1.536777688
10.110635,60,10,4,2,41,-54,-12,21,1.536777688
10.110652,-43,2,0,-11,-33,-53,75,-26,1.536777688
10.117855,2,-23,4,26,60,26,-59,-2,1.536777688
10.117886,51,6,3,-7,-90,-22,-10,24,1.536777688
10.133829,14,5,0,-21,-3,-1,-9,43,1.536777688
10.133846,27,110,11,-1,14,25,-12,-13,1.536777688
10.136750,-34,-128,-13,-8,-10,-10,8,10,1.536777688
10.136763,-23,0,-6,-8,34,1,32,57,1.536777688
10.156786,-24,-26,4,3,23,6,-23,-9,1.536777688
10.156804,7,2,-4,4,-53,-9,-14,-9,1.536777688
10.158245,29,43,2,-2,39,22,3,58,1.536777688
10.158320,-18,42,-10,13,39,-50,-23,-56,1.536777688
10.170635,18,-104,-8,-5,71,104,-26,5,1.536777688
