Timestamp_ms,Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7
139,0,0,0,0,0,0,0,0
185,0,0,0,0,0,0,0,0
236,0,0,0,0,0,0,0,0
300,-6,-10,-13,2,-2,-5,-5,-3
363,5,-25,9,-4,5,6,1,16
429,3,2,2,5,10,-9,9,-5
491,-5,-3,0,-7,4,-9,3,5
552,9,1,-9,-5,2,6,3,8
605,4,-10,-1,-9,4,-6,-2,5
672,21,6,-12,-8,0,16,2,-2
729,-4,-58,-44,2,4,-10,11,6
792,5,6,6,-4,1,-3,4,1
852,-2,46,30,3,-11,13,-1,-12
904,-3,-38,-2,7,-12,-5,-4,-15
967,-11,2,-12,-7,3,7,0,1
1030,-6,-4,3,0,1,0,5,-6
1092,-11,-11,10,-2,-2,-10,3,-1
1151,2,2,3,11,3,-10,9,-15
1203,-6,6,2,1,10,1,-1,14
1255,-2,3,5,4,5,-2,0,-9
1312,-8,-51,-7,-1,-1,-4,4,0
1376,-5,20,4,9,-5,10,5,1
1437,-3,-14,2,-3,-4,1,-12,5
1498,5,-3,-9,6,2,-11,0,-4
1551,0,28,3,-3,-4,0,-15,-3
1615,-7,-17,-1,3,10,-9,-5,-1
1676,11,-20,-4,-2,-15,2,1,2
1737,-6,8,11,9,10,-1,-8,-4
1797,-8,21,-2,3,-10,-7,-1,6
1847,-4,-13,-4,6,-8,3,4,-4
1904,-7,9,1,-1,6,-1,0,-11
1954,8,-11,-14,0,0,-2,1,0
2008,0,7,-4,1,-5,-15,-4,-8
2059,-3,-5,15,-16,2,-9,4,-5
2118,-2,-12,-14,5,2,-2,5,1
2180,9,24,-12,6,8,0,5,6
2239,3,-11,-14,1,-1,8,-8,-6
2291,-5,9,-1,-7,-10,-3,-2,5
2354,11,23,6,-10,-4,-12,1,-2
2405,-12,-40,-12,-1,-6,6,8,3
2459,-5,31,13,0,-9,-6,-3,-13
2510,-5,-18,-19,0,-19,-1,-1,-12
2563,-9,38,-19,5,5,1,-3,5
2623,-12,5,-36,-8,13,-13,3,-1
2683,14,6,21,0,4,5,-1,7
2746,8,-31,-4,5,1,4,-10,-5
2797,-14,-15,-3,-12,0,-9,-15,-6
2859,11,34,-16,-7,-8,-5,-6,-7
2922,2,-9,-10,18,-2,8,10,-10
2982,24,25,31,-1,1,10,0,15
3032,-10,-18,-2,-5,2,6,0,-2
3085,-10,7,-1,5,-7,-9,2,-2
3139,2,-22,2,-7,-13,3,-3,0
3191,-4,-17,0,-5,5,-7,-8,3
3246,3,-6,-10,-4,-11,8,8,11
3301,0,11,7,-1,-13,-1,3,5
3363,2,23,12,-3,0,-7,2,-9
3424,3,-25,-19,2,-3,4,9,-3
3477,-1,-48,4,13,0,2,0,2
3535,0,0,-5,-5,4,-5,3,12
3587,-15,-27,-5,-4,6,0,11,-8
3644,1,32,-7,-1,0,5,-3,2
3699,4,-1,12,-9,-6,6,-1,-1
3762,-8,-6,-17,0,-12,0,-7,-2
3813,-6,-2,-16,-5,-8,-3,2,-2
3867,-1,41,0,7,-2,3,4,0
3919,-5,-6,-11,-5,6,-2,-10,6
3972,-14,0,1,-3,-6,2,0,3
4024,-22,-1,-15,-8,9,0,-6,3
4080,0,20,-4,-6,1,0,2,10
4130,-10,-26,16,-10,-8,-2,5,-6
4181,1,47,14,12,3,-5,-2,-1
