timestamp,sample_number,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1.069802,185,50,89,-9,-29,-13,-5,-2,3
1.090882,186,-3,27,3,-8,-2,1,3,3
1.090910,187,-83,37,-12,-1,-8,-3,-8,-19
1.092585,188,16,54,7,-1,-5,0,0,-3
1.092600,189,-20,-50,3,-6,0,0,-3,-4
1.105388,190,-12,4,0,-5,2,0,3,1
1.105413,191,49,115,7,-1,1,-4,-1,0
1.112087,192,-83,-4,-7,0,1,0,-4,1
1.112112,193,4,44,-1,5,4,2,3,-4
1.129967,194,-30,-102,-12,-11,-6,-1,-2,3
1.129977,195,-71,74,2,0,1,-1,1,1
1.129979,196,81,-5,-16,-7,4,-5,-7,-4
1.129981,197,-17,98,-3,0,-3,0,-1,1
1.150760,198,-40,-64,-24,-14,-2,-2,-6,-3
1.150783,199,22,73,-6,-15,-6,0,1,5
1.152660,200,-17,65,6,22,10,5,5,3
1.152764,201,-21,49,8,-5,-2,-4,-7,-3
1.164442,202,-13,19,3,-12,-8,-3,-6,-8
1.164457,203,-1,-128,-7,8,-1,0,0,3
1.173793,204,-46,-82,-11,-6,0,-1,0,-4
1.173806,205,18,55,24,5,3,1,2,-1
1.189339,206,68,127,7,-3,-3,-3,-5,-3
1.189363,207,20,-63,-20,-6,-2,-5,-2,2
1.190440,208,20,76,15,2,-9,-1,1,-3
1.190459,209,0,76,13,-23,-7,0,-1,4
1.211268,210,-25,-18,7,22,12,2,2,0
1.211288,211,8,-30,-11,-11,3,0,-1,1
1.213465,212,3,-58,13,14,4,2,1,1
1.213475,213,-1,18,-4,-1,1,2,0,-3
1.224801,214,-3,-48,-12,-11,-9,-3,-1,-2
1.224832,215,0,7,16,8,-1,0,-1,0
1.234169,216,-16,-52,-44,-13,-4,-3,-2,1
1.234179,217,-23,-56,-60,-4,-3,-3,2,-3
1.249901,218,-8,3,98,21,-3,0,-2,-3
1.249912,219,-18,-41,-15,-7,6,1,0,2
1.249914,220,35,-55,-64,-4,-2,1,2,3
1.249916,221,35,26,67,27,1,2,0,1
1.270650,222,-58,-50,12,1,2,-1,1,4
1.270674,223,-19,-34,-9,4,0,3,4,-5
1.276934,224,31,-53,7,-9,-1,-3,-9,1
1.276962,225,5,63,-3,-1,1,1,3,3
1.293529,226,-26,-87,-33,-14,-3,-2,-4,-2
1.293551,227,-7,93,17,6,0,1,3,0
1.295440,228,-30,19,-3,1,-1,1,0,-3
1.295455,229,-25,-57,-22,-3,-3,-4,-5,-6
1.307034,230,19,63,-4,-1,-1,-3,3,3
1.307058,231,3,8,-13,-1,-2,-4,-2,3
1.317625,232,12,20,7,3,-1,1,-3,-4
1.317635,233,-16,-68,3,-3,-2,-1,-4,-4
1.331004,234,19,49,-11,-11,-4,-2,-2,0
1.331035,235,12,-8,20,13,3,0,1,2
1.337548,236,-17,0,2,-5,-2,-2,-1,2
1.337570,237,-15,27,-14,-1,-1,-3,-3,-3
1.354030,238,0,76,6,4,-2,-2,-2,-2
1.354059,239,-2,17,-28,-6,-3,-2,-1,-1
1.356753,240,11,32,26,0,-6,-1,-1,-3
1.356768,241,-20,-15,-35,-15,0,-2,1,0
1.375843,242,40,41,-19,5,1,-3,-6,-4
1.375869,243,-24,-38,23,3,-1,-1,-4,0
1.377506,244,7,-5,6,1,-2,-1,2,1
1.377521,245,5,-12,6,-2,-2,-1,-2,0
1.390206,246,-3,22,-2,-5,0,-1,1,0
1.390226,247,7,80,10,1,-2,-1,0,-4
1.397083,248,-12,-34,-10,-3,-2,-1,-2,0
1.397112,249,-11,-48,1,4,-1,0,-3,-2
1.413619,250,-6,30,-2,0,-1,2,-1,-2
1.413641,251,9,-2,-19,-1,1,-1,-2,1
