Timestamp_ms,Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7
7649,-1,-2,-4,-4,-2,-2,-2,-4
7710,0,5,2,-1,1,-2,-3,1
7770,-2,3,-3,-1,1,0,0,-14
7830,1,2,-1,-1,-1,-1,-6,-16
7884,-3,1,-1,-2,0,0,1,3
7946,-2,3,5,0,0,0,-1,2
8009,0,2,1,0,-1,-1,-1,2
8070,1,5,4,1,0,1,1,9
8120,2,2,10,1,-1,0,-3,0
8174,0,-28,-2,-1,-2,-3,1,1
8227,-4,2,1,1,-3,0,0,1
8287,-2,1,1,1,0,0,4,2
8339,2,-11,-4,0,-2,-1,-3,-5
8393,-4,-2,5,-2,0,-1,1,8
8449,-2,0,2,-3,-1,-1,1,-2
8510,-2,-4,1,0,-2,-1,3,2
8574,-3,0,0,0,-1,-1,-2,0
8632,1,-1,4,0,-3,-3,-4,-7
8692,1,10,-7,-1,-1,-2,-1,0
8745,2,-3,-2,-2,-3,0,-2,-1
8809,1,0,1,0,0,-3,-4,-20
8871,-2,-12,6,2,-1,-1,-1,4
8932,0,-14,-7,-3,-2,0,-1,4
8992,0,-1,4,1,-1,-1,1,5
9044,-2,-1,-4,-2,0,-2,1,5
9099,-1,-3,-9,-2,-1,-1,-1,0
9151,-1,-4,-4,-1,-2,0,1,1
9202,-1,-7,-2,-1,-1,-1,0,-2
9256,-2,-1,-2,-2,-1,-1,-1,-3
9314,2,-10,12,2,-1,1,2,7
9377,-1,5,5,1,-1,-1,-1,-1
9437,-3,-11,-6,-4,-3,-2,-4,0
9485,-4,13,11,2,1,-2,-1,7
9540,-2,-2,0,-2,-1,-1,-1,-3
9592,-3,0,0,-1,-2,-1,-2,-3
9643,-6,-4,-6,-2,-1,-2,-6,-6
9697,-1,2,9,-1,-1,-1,0,0
9753,-2,3,-4,-1,0,1,1,2
9800,0,-10,-10,-3,-4,-2,0,7
9854,0,-6,-16,-6,-2,-1,-1,5
9911,1,8,-4,1,0,-2,-3,-4
9974,0,1,-2,0,0,-1,-2,2
10034,0,0,1,-3,-1,0,-2,-9
10086,-3,1,9,0,-1,-2,-2,-5
10139,0,3,2,-1,-3,-1,-1,-8
10191,-1,1,-2,-1,-1,-1,-4,-6
10251,1,9,-10,-1,0,-2,-4,4
10303,2,-3,-6,0,-1,-1,-1,-5
10358,2,-18,-4,-4,-3,-3,1,17
10414,3,-3,-1,-3,-1,1,-1,2
10477,-2,1,-4,-1,0,0,2,2
10537,2,8,0,1,-1,-3,-3,-7
10588,-4,-5,-2,0,0,0,0,-4
10641,-2,1,-2,-1,-1,-2,-1,4
10694,-2,0,-3,0,-2,0,0,-2
10745,2,3,-4,1,0,0,-1,-6
10799,-1,5,3,-1,-1,-1,-2,-2
10854,-3,-1,-3,-1,-2,-1,-2,-1
10917,-6,-1,-1,-1,-1,-3,0,3
10979,0,3,1,0,-1,-2,-2,0
11040,-3,-4,-16,-2,-2,0,1,-2
11092,0,-3,3,1,0,-1,-1,-11
11161,2,0,-4,0,0,0,2,10
11219,-2,3,2,-4,-1,-2,-2,-6
11279,3,2,2,0,0,-1,-1,8
11340,0,-3,-10,-2,-1,-2,0,2
11400,-2,4,3,2,0,1,-1,-6
