timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,label
10.010140,46,-19,10,-4,-16,28,-1,3,1.202949003
10.010214,-36,10,-10,-3,37,35,22,-15,1.202949003
10.029809,89,-6,10,1,-11,25,-9,14,1.202949003
10.029820,-14,12,-5,-12,-41,17,16,5,1.202949003
10.031423,4,47,6,7,17,-14,-7,-15,1.202949003
10.031470,-30,-35,-4,1,-26,-23,-24,-6,1.202949003
10.044786,22,16,0,-4,4,1,11,-58,1.202949003
10.044805,18,38,10,5,-4,6,-4,63,1.202949003
10.050989,-33,-18,-6,-2,-22,15,13,-28,1.202949003
10.051015,9,16,-2,-1,35,-63,-26,-9,1.202949003
10.067367,-46,1,1,-10,-48,83,6,-36,1.202949003
10.067386,7,22,9,31,48,6,31,2,1.202949003
10.068976,7,-37,-13,1,40,31,2,42,1.202949003
10.068988,-41,-17,-4,-23,-29,21,-35,-27,1.202949003
10.090095,-13,-95,-23,-11,16,-89,37,9,1.202949003
10.090128,19,95,13,-7,-60,25,-20,40,1.202949003
10.092256,13,49,6,-4,-23,-2,23,0,1.202949003
10.092267,3,22,2,11,-1,-27,-31,-2,1.202949003
10.104433,51,26,8,9,26,23,-7,12,1.202949003
10.104457,0,27,8,-6,-34,4,-7,-15,1.202949003
10.111854,-5,-5,1,-4,15,-24,5,36,1.202949003
10.111896,11,-21,-6,4,-41,7,14,1,1.202949003
10.127621,12,23,0,-12,-7,-26,-36,10,1.202949003
10.127645,8,7,-9,-8,22,-6,10,23,1.202949003
10.128868,-72,27,0,26,8,21,22,-29,1.202949003
10.128887,48,-56,-4,-14,-15,-20,8,-6,1.202949003
10.150001,-6,-43,6,30,85,26,9,32,1.202949003
10.150028,-30,30,1,-3,39,-23,12,-32,1.202949003
10.152429,6,-89,-11,-15,-69,-27,-29,-24,1.202949003
10.152441,25,27,8,-1,-6,3,36,23,1.202949003
10.164565,-24,59,-6,-7,-40,20,-46,-10,1.202949003
10.164597,49,12,-4,-31,-78,9,19,2,1.202949003
10.171053,2,45,13,16,72,-2,-25,-11,1.202949003
10.171112,3,-52,-4,7,-4,-12,-2,3,1.202949003
10.187349,-70,-10,1,-6,25,-17,-28,26,1.202949003
10.187363,15,61,2,-1,-2,85,4,-52,1.202949003
10.188926,10,-94,-5,-8,-42,-49,0,10,1.202949003
10.188942,33,7,-2,1,1,21,1,80,1.202949003
10.210043,-7,-7,-5,7,38,11,17,-3,1.202949003
10.210066,-41,-44,7,-11,-31,-36,-40,-8,1.202949003
10.211962,-16,31,2,25,119,21,23,-56,1.202949003
10.211973,-2,20,4,3,-55,-3,-27,-4,1.202949003
10.224158,38,45,-2,4,-47,3,59,-12,1.202949003
10.224178,-64,-47,-1,-9,-17,-13,10,-5,1.202949003
10.233544,23,-14,1,-13,16,47,-6,-22,1.210024512
10.233559,-9,36,-2,3,15,-5,16,-20,1.210024512
10.248333,0,14,-3,-2,37,-24,-30,-19,1.210024512
10.248347,-17,-25,-12,3,-66,16,-35,-25,1.210024512
10.248995,36,36,-6,-18,39,-35,21,-4,1.210024512
10.249014,12,-3,-3,2,9,27,20,22,1.210024512
10.270171,1,11,1,0,-60,12,-5,-57,1.210024512
10.270196,52,47,2,3,69,-21,28,47,1.210024512
10.272057,-53,-107,-4,15,12,6,-23,-6,1.210024512
10.272070,3,18,-6,2,10,-6,-13,-66,1.210024512
10.283751,-2,-17,-8,-8,24,-2,19,27,1.210024512
10.283771,1,-68,-8,-12,-53,4,17,7,1.210024512
10.294737,42,64,2,2,2,7,-32,-2,1.210024512
10.294747,-49,2,-3,9,-40,-23,0,-50,1.210024512
10.307384,8,80,12,-10,-16,4,0,16,1.210024512
10.307400,-84,-70,-9,16,44,28,5,-65,1.210024512
10.309686,42,44,1,-3,-6,-50,4,26,1.210024512
10.309698,32,16,7,5,19,9,-38,9,1.210024512
10.330113,-90,-24,0,11,-24,4,-11,0,1.210024512
10.330139,31,68,9,-7,5,-38,19,46,1.210024512
10.331611,-8,-35,-17,-14,8,-23,-25,-5,1.210024512
10.331634,9,-19,-5,0,45,5,9,9,1.210024512
10.343385,23,-7,-5,-10,-42,-21,17,4,1.210024512
10.343397,50,-12,-3,-14,-46,3,-9,-16,1.210024512
10.353526,-48,-2,3,4,46,9,-33,-17,1.210024512
10.353543,38,0,-3,-3,9,-16,-4,19,1.210024512
10.367510,43,27,2,-12,-16,-3,21,51,1.210024512
10.367532,-80,-122,-10,23,40,28,-39,-25,1.210024512
10.369775,10,43,-11,-16,-25,26,24,-15,1.210024512
10.369786,-14,27,-4,6,7,-1,-14,27,1.210024512
10.389827,40,0,3,-13,-56,0,-5,-21,1.210024512
10.389857,0,35,3,-6,1,-29,4,29,1.210024512
10.391246,-37,-59,3,6,9,78,40,-16,1.210024512
10.391255,30,51,11,1,-68,-22,-25,-12,1.210024512
10.405223,29,-20,-8,11,26,7,-4,30,1.210024512
10.405236,32,32,0,15,12,-13,12,9,1.210024512
10.413656,0,23,1,-19,-77,5,2,1,1.210024512
10.413666,-29,-56,-5,-16,1,-4,3,-27,1.210024512
10.427703,18,-16,1,12,57,25,-5,9,1.210024512
10.427726,-29,-28,-7,-3,14,-28,17,-28,1.210024512
10.430126,37,103,9,-5,-92,22,3,35,1.210024512
10.430136,-55,-45,-15,-18,59,-3,8,-27,1.210024512
10.451749,20,19,7,30,77,-9,-8,-3,1.210024512
10.451762,-16,-84,-8,5,-11,4,5,-77,1.210024512
10.451765,41,44,9,4,-87,-9,34,89,1.210024512
10.452108,-2,-17,6,-6,-40,-37,-1,-13,1.210024512
10.463907,-35,35,-1,-13,-28,20,5,-47,1.210024512
10.463930,65,85,3,4,40,-9,-12,8,1.210024512
10.472867,-84,-15,-1,3,-10,-21,13,-18,1.210024512
10.472879,12,-11,5,30,45,28,-4,1,1.210024512
10.487480,-16,-31,-4,-10,26,14,2,4,1.188626738
10.487504,23,-13,2,-9,-47,-58,-3,7,1.188626738
10.488976,23,-28,-1,-10,14,4,-3,41,1.188626738
10.489000,-59,17,-3,-13,-43,-10,3,45,1.188626738
10.510129,10,3,4,14,51,63,17,0,1.188626738
10.510146,15,27,-4,-13,-10,21,-26,22,1.188626738
10.512643,31,-61,-4,33,-35,15,38,-39,1.188626738
10.512684,6,31,1,4,17,21,-49,-16,1.188626738
10.523754,2,1,4,-6,-59,-38,-26,3,1.188626738
10.523778,-24,-26,-3,-6,-8,-15,-21,27,1.188626738
10.534364,-25,5,-1,-15,-11,-5,24,-30,1.188626738
10.534377,-6,-37,2,2,23,-8,-3,49,1.188626738
10.547458,9,-68,-24,-28,-54,-5,-9,-17,1.188626738
10.547503,5,53,15,12,13,49,23,77,1.188626738
10.548970,-45,47,-1,-14,-17,-37,-17,-44,1.188626738
10.549006,30,-1,-8,20,59,15,4,-12,1.188626738
10.570140,-37,-9,6,-4,25,-13,-15,10,1.188626738
10.570156,14,25,-5,-8,-5,43,35,-25,1.188626738
10.572448,-2,60,-4,-16,-43,-49,4,-13,1.188626738
10.572459,-63,-84,-1,-8,-3,-34,-36,-39,1.188626738
10.583924,12,54,11,25,127,95,41,23,1.188626738
10.583944,4,-43,-16,-18,-43,-87,-32,-74,1.188626738
10.593718,3,-22,-10,-11,-6,31,-14,55,1.188626738
10.593733,50,118,-7,-22,-27,27,-15,-67,1.188626738
10.607788,7,-75,-12,-19,-128,-77,0,-17,1.188626738
10.607805,-26,29,13,23,54,9,-30,9,1.188626738
10.608707,49,-95,-7,8,60,9,0,-10,1.188626738
10.608715,36,26,4,-1,-5,-17,11,10,1.188626738
10.629952,-59,-33,-7,-13,-26,-15,-14,-66,1.188626738
10.629967,7,37,8,15,75,19,26,40,1.188626738
10.633696,-17,25,6,19,10,-22,-25,-41,1.188626738
10.633710,37,-95,-2,7,-2,50,32,53,1.188626738
10.643828,-17,87,12,13,27,32,66,-26,1.188626738
10.643859,-60,-91,-15,-15,-22,9,-60,-17,1.188626738
10.654228,8,9,-5,-23,2,2,-2,7,1.188626738
10.654237,-29,-11,-3,6,3,13,4,-36,1.188626738
10.667599,20,19,0,3,-47,-15,-2,6,1.188626738
10.667616,-2,80,-5,-6,18,7,-12,-19,1.188626738
10.669808,45,-40,2,0,32,23,-23,-15,1.188626738
10.669826,-73,48,-5,-1,-3,-14,20,-13,1.188626738
10.690187,-6,19,3,1,-22,-13,-12,-6,1.188626738
10.690211,68,61,9,1,23,-6,-21,-5,1.188626738
10.692001,-54,-89,-11,-8,-4,-13,-4,-15,1.188626738
10.692012,-12,40,7,13,-5,-19,6,15,1.188626738
10.703620,47,57,10,11,55,-1,9,27,1.188626738
10.703637,0,-86,-5,-22,-75,-18,0,-7,1.188626738
10.714558,5,40,7,21,75,12,-6,-12,1.188626738
10.714572,-7,44,4,-5,-100,-64,55,-2,1.188626738
10.727998,-36,-79,-20,-17,43,33,-36,23,1.188626738
10.728029,10,68,3,-8,-44,8,14,16,1.188626738
10.730150,34,-60,-5,13,11,-11,0,24,1.188626738
10.730160,-15,44,4,-14,-26,3,-4,-14,1.188626738
10.750135,53,-8,7,-3,-21,-8,-23,-41,1.218429489
10.750161,11,44,-8,8,19,-18,19,-1,1.218429489
10.751529,-11,-8,-3,-20,-80,7,15,-9,1.218429489
10.751546,-37,-7,9,27,106,10,-51,-42,1.218429489
10.772746,17,48,-3,12,-57,-38,3,-54,1.218429489
10.772778,-25,-123,-5,5,-17,24,-1,-12,1.218429489
10.775571,18,77,6,-5,15,22,14,-19,1.218429489
10.775582,37,-9,-10,-14,-40,-57,16,22,1.218429489
10.794707,-55,-55,1,-16,7,-29,-33,12,1.218429489
10.794718,-43,17,-6,13,-3,14,20,12,1.218429489
10.796345,-27,-17,-7,-20,-11,34,-2,-6,1.218429489
10.796361,46,23,-3,-6,-7,-36,8,1,1.218429489
10.809693,-13,-40,-5,29,8,-88,-24,21,1.218429489
10.809705,-6,-68,-1,-23,-51,72,18,-24,1.218429489
10.811304,67,24,2,-3,92,-29,-27,-21,1.218429489
10.811343,-19,-39,-1,-9,-14,73,-16,-1,1.218429489
10.832615,-4,-7,-6,-1,-70,-18,22,19,1.218429489
10.832634,-3,22,-1,-1,4,-41,-13,21,1.218429489
10.835118,-30,-31,-7,2,-13,2,-2,19,1.218429489
10.835139,33,25,5,-3,-1,5,-11,12,1.218429489
10.847931,-27,63,4,-11,-6,12,1,-1,1.218429489
10.847976,-30,-98,-6,13,23,2,25,-82,1.218429489
10.851003,-64,34,-11,-5,26,-1,-12,26,1.218429489
10.851016,40,12,9,-10,-19,12,11,13,1.218429489
10.870127,37,28,4,-13,-14,15,0,31,1.218429489
10.870137,-14,34,-4,14,51,-19,23,1,1.218429489
10.871358,-42,-23,1,15,6,71,17,14,1.218429489
10.871373,-30,-44,-4,16,-65,-80,-2,-4,1.218429489
10.892640,-56,7,4,1,98,70,-4,-6,1.218429489
10.892664,63,13,-2,-23,-95,-61,11,63,1.218429489
10.894772,3,24,6,14,-17,19,1,-82,1.218429489
10.894784,16,-42,-3,-5,60,47,21,40,1.218429489
10.906638,5,-12,-6,-3,9,15,7,-2,1.218429489
10.906655,-4,75,7,1,29,-9,-10,-19,1.218429489
10.913744,21,15,12,2,-44,-28,-12,5,1.218429489
10.913768,40,33,-2,-19,-38,3,-7,-5,1.218429489
10.930316,-33,0,1,23,29,-27,1,10,1.218429489
10.930359,0,-74,4,16,42,67,-16,-22,1.218429489
10.933012,52,123,16,13,33,-31,21,30,1.218429489
10.933033,15,-37,-2,11,4,7,19,39,1.218429489
10.952449,39,-24,2,-22,-37,30,-44,0,1.218429489
10.952466,23,89,2,4,-8,-32,7,50,1.218429489
10.953920,-45,-37,1,-3,-16,24,22,-9,1.218429489
10.953943,-49,-75,-12,-6,-29,-9,-9,-26,1.218429489
10.966853,24,51,6,-13,-12,-11,15,16,1.218429489
10.966871,-28,-79,-5,26,34,47,-15,-1,1.218429489
