timestamp,sample_number,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
0.589851,115,-16,4,-2,1,1,-2,12,0
0.604053,116,22,22,5,-5,-10,-1,-23,-1
0.604070,117,-5,9,11,4,2,0,9,-2
0.605491,118,4,-33,-18,0,-3,0,2,0
0.605504,119,6,15,10,-2,3,-1,-6,-1
0.626463,120,0,-8,0,2,8,4,4,6
0.626485,121,3,13,-6,-5,-9,-1,-3,-1
0.628020,122,3,23,1,-3,-7,-4,-5,0
0.628032,123,-8,21,-3,-1,1,2,1,0
0.649148,124,-1,-52,4,0,1,-3,-2,-2
0.649168,125,3,17,11,-2,1,-1,0,-1
0.650834,126,-6,-28,-31,-3,-3,-1,-1,-3
0.650847,127,21,14,46,4,7,5,5,-1
0.664253,128,27,13,-8,-6,1,-8,-10,-6
0.664282,129,-18,-15,-20,-6,-10,-4,-2,-3
0.665480,130,2,-12,11,1,1,3,3,3
0.665493,131,-11,5,-11,0,1,3,4,2
0.687095,132,7,13,7,1,4,-1,-1,-1
0.687117,133,-15,-23,-4,0,2,0,3,1
0.687183,134,10,18,2,-2,-6,-4,0,-5
0.687240,135,-2,-11,-13,-7,0,-6,-5,-6
0.708969,136,-28,-5,0,3,-5,6,10,0
0.708997,137,23,11,-8,-2,0,0,-5,1
0.709887,138,-5,-12,-3,-3,-5,-6,-12,-2
0.709899,139,0,-11,-10,-2,3,-3,-3,1
0.723950,140,8,2,0,3,-1,6,-9,0
0.723972,141,-17,27,2,-5,-7,-4,6,0
0.724951,142,9,-6,27,1,5,1,5,-1
0.724980,143,7,-33,-2,-3,-10,-5,-7,0
0.746439,144,-31,-3,-11,0,10,3,9,7
0.746462,145,27,6,-4,-3,-22,-6,-7,-6
0.747856,146,-19,11,2,0,3,-1,-1,0
0.747872,147,-36,-9,-4,4,4,5,7,1
0.768834,148,42,3,-4,-9,-8,-6,-7,-4
0.768853,149,0,-6,0,0,4,-4,-5,-1
0.769571,150,-5,17,-3,2,3,5,1,2
0.769587,151,-2,-1,4,1,-8,1,2,1
0.783962,152,-30,-20,1,2,0,3,-2,-1
0.783981,153,14,-32,-3,-7,-2,-5,-9,-3
0.784901,154,22,14,6,-2,-1,-4,0,-1
0.784913,155,4,12,-10,-4,6,0,-2,-3
