Timestamp_ms,Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7
313,0,0,0,0,0,0,0,0
363,0,0,0,0,0,0,0,0
425,0,0,0,0,0,0,0,0
487,0,0,0,0,0,0,0,0
537,0,0,0,0,0,0,0,0
591,0,0,0,0,0,0,0,0
642,0,0,0,0,0,0,0,0
693,0,0,0,0,0,0,0,0
751,0,0,0,0,0,0,0,0
813,0,0,0,0,0,0,0,0
868,0,0,0,0,0,0,0,0
930,0,0,0,0,0,0,0,0
982,0,0,0,0,0,0,0,0
1036,0,0,0,0,0,0,0,0
1089,0,0,0,0,0,0,0,0
1152,0,0,0,0,0,0,0,0
1213,0,0,0,0,0,0,0,0
1266,0,0,0,0,0,0,0,0
1319,0,0,0,0,0,0,0,0
1380,0,0,0,0,0,0,0,0
1433,0,0,0,0,0,0,0,0
1485,0,0,0,0,0,0,0,0
1547,0,0,0,0,0,0,0,0
1598,0,0,0,0,0,0,0,0
1660,0,0,0,0,0,0,0,0
1722,0,0,0,0,0,0,0,0
1783,0,0,0,0,0,0,0,0
1835,0,0,0,0,0,0,0,0
1901,0,0,0,0,0,0,0,0
1951,0,0,0,0,0,0,0,0
2001,0,0,0,0,0,0,0,0
2063,0,0,0,0,0,0,0,0
2118,0,0,0,0,0,0,0,0
2168,0,0,0,0,0,0,0,0
2218,0,0,0,0,0,0,0,0
2276,0,0,0,0,0,0,0,0
2329,0,0,0,0,0,0,0,0
2391,0,0,0,0,0,0,0,0
2453,0,0,0,0,0,0,0,0
2503,0,0,0,0,0,0,0,0
2565,0,0,0,0,0,0,0,0
2626,0,0,0,0,0,0,0,0
2688,0,0,0,0,0,0,0,0
2751,0,0,0,0,0,0,0,0
2812,0,0,0,0,0,0,0,0
2874,0,0,0,0,0,0,0,0
2925,0,0,0,0,0,0,0,0
2986,0,0,0,0,0,0,0,0
3037,0,0,0,0,0,0,0,0
3102,0,0,0,0,0,0,0,0
3164,0,0,0,0,0,0,0,0
3229,0,0,0,0,0,0,0,0
3286,0,0,0,0,0,0,0,0
3337,0,0,0,0,0,0,0,0
3387,0,0,0,0,0,0,0,0
3449,0,0,0,0,0,0,0,0
3500,0,0,0,0,0,0,0,0
3555,0,0,0,0,0,0,0,0
3617,0,0,0,0,0,0,0,0
3668,0,0,0,0,0,0,0,0
3719,0,0,0,0,0,0,0,0
3771,0,0,0,0,0,0,0,0
3833,0,0,0,0,0,0,0,0
3895,0,0,0,0,0,0,0,0
3945,0,0,0,0,0,0,0,0
4008,0,0,0,0,0,0,0,0
4069,0,0,0,0,0,0,0,0
4120,0,0,0,0,0,0,0,0
4170,0,0,0,0,0,0,0,0
4219,0,0,0,0,0,0,0,0
