Timestamp_ms,Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7
730,0,0,0,0,0,0,0,0
731,0,0,0,0,0,0,0,0
731,0,0,0,0,0,0,0,0
731,0,0,0,0,0,0,0,0
731,0,0,0,0,0,0,0,0
731,0,0,0,0,0,0,0,0
731,0,0,0,0,0,0,0,0
731,0,0,0,0,0,0,0,0
731,0,0,0,0,0,0,0,0
731,0,0,0,0,0,0,0,0
740,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0
863,0,0,0,0,0,0,0,0
920,0,0,0,0,0,0,0,0
981,0,0,0,0,0,0,0,0
1042,0,0,0,0,0,0,0,0
1102,0,0,0,0,0,0,0,0
1163,0,0,0,0,0,0,0,0
1223,0,0,0,0,0,0,0,0
1283,0,0,0,0,0,0,0,0
1343,0,0,0,0,0,0,0,0
1403,0,0,0,0,0,0,0,0
1464,0,0,0,0,0,0,0,0
1525,0,0,0,0,0,0,0,0
1585,0,0,0,0,0,0,0,0
1647,0,0,0,0,0,0,0,0
1706,0,0,0,0,0,0,0,0
1768,0,0,0,0,0,0,0,0
1827,0,0,0,0,0,0,0,0
1887,0,0,0,0,0,0,0,0
1949,0,0,0,0,0,0,0,0
2007,0,0,0,0,0,0,0,0
2068,0,0,0,0,0,0,0,0
2128,0,0,0,0,0,0,0,0
2189,0,0,0,0,0,0,0,0
2249,0,0,0,0,0,0,0,0
2309,0,0,0,0,0,0,0,0
2371,0,0,0,0,0,0,0,0
2430,0,0,0,0,0,0,0,0
2490,0,0,0,0,0,0,0,0
2552,0,0,0,0,0,0,0,0
2612,0,0,0,0,0,0,0,0
2675,0,0,0,0,0,0,0,0
2735,0,0,0,0,0,0,0,0
2793,0,0,0,0,0,0,0,0
2854,0,0,0,0,0,0,0,0
2914,0,0,0,0,0,0,0,0
2974,0,0,0,0,0,0,0,0
3037,0,0,0,0,0,0,0,0
3096,0,0,0,0,0,0,0,0
3157,0,0,0,0,0,0,0,0
3216,0,0,0,0,0,0,0,0
3277,0,0,0,0,0,0,0,0
3338,0,0,0,0,0,0,0,0
3398,0,0,0,0,0,0,0,0
3458,0,0,0,0,0,0,0,0
3520,0,0,0,0,0,0,0,0
3580,0,0,0,0,0,0,0,0
3640,0,0,0,0,0,0,0,0
3701,0,0,0,0,0,0,0,0
3761,0,0,0,0,0,0,0,0
3826,0,0,0,0,0,0,0,0
3882,0,0,0,0,0,0,0,0
3943,0,0,0,0,0,0,0,0
4002,0,0,0,0,0,0,0,0
4064,0,0,0,0,0,0,0,0
4124,0,0,0,0,0,0,0,0
4184,0,0,0,0,0,0,0,0
4244,0,0,0,0,0,0,0,0
4305,0,0,0,0,0,0,0,0
4366,0,0,0,0,0,0,0,0
4402,0,0,0,0,0,0,0,0
