Timestamp_ms,Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7
7867,18,14,31,3,2,-2,-12,-3
7916,-24,23,-2,1,-1,-1,9,8
7977,6,22,10,-2,1,0,5,2
8037,47,-67,19,3,6,2,-2,-1
8101,-3,70,-30,-4,-3,-1,-2,5
8148,14,-18,9,4,4,5,1,2
8211,-26,-27,17,0,-7,-1,-18,3
8284,43,-40,-31,-4,-2,-2,6,-3
8340,-6,5,-3,-3,-5,-3,-13,-7
8386,-21,9,3,2,3,1,15,6
8450,17,9,-15,-6,-9,-7,-7,-3
8514,-15,13,5,3,2,3,12,0
8580,-40,-7,9,1,-1,1,2,1
8640,38,-79,-33,-11,-9,-7,-10,-28
8688,-45,-14,-1,-4,-19,-8,-2,3
8740,4,-68,28,6,-3,0,12,14
8793,-69,-1,-3,-8,-9,-10,-12,-14
8850,42,-4,38,3,4,1,4,-4
8910,16,-39,18,3,-5,1,8,3
8957,-40,-10,-13,-2,3,-1,-6,-10
9022,-21,15,1,5,1,-1,2,11
9078,-1,50,7,-1,2,0,-3,10
9131,10,-11,-25,-14,-18,-10,-11,-2
9190,25,-28,-13,-10,-18,-12,-20,-22
9236,-6,-33,3,-3,-3,-1,-7,5
9290,12,-23,5,2,5,2,-1,-3
9344,-11,22,8,6,7,5,-3,20
9398,-2,17,-6,-3,-3,0,5,-2
9461,-17,-17,-17,8,6,1,7,8
9521,-1,8,2,-3,-2,-1,-1,1
9581,10,18,-9,3,9,4,-1,-3
9633,12,29,3,-5,-8,-3,-8,-3
9690,6,83,13,-1,-2,-2,-3,5
9738,1,-8,-18,-8,-1,-8,-10,-14
9791,6,16,-11,0,0,-1,3,2
9843,-6,47,-15,-4,2,3,6,3
9896,13,-15,8,0,-1,-1,-5,-3
9948,58,-11,-11,-2,-2,0,2,-2
10001,1,-28,2,5,7,5,2,2
10062,32,47,7,-7,-4,-1,-1,-7
10125,-7,-76,13,10,10,2,-2,-1
10187,6,6,17,3,7,6,7,7
10233,29,-11,-2,-5,-8,-4,1,-1
10285,-8,27,-22,-4,-1,1,8,3
10338,6,-23,-6,2,-2,-1,0,-6
10391,47,6,-10,-1,2,5,13,5
10445,4,23,-13,-2,-12,-11,-31,-57
10505,14,49,21,8,2,2,-3,9
10568,36,20,2,-5,-4,-4,-3,1
10625,13,20,23,12,5,2,6,-3
10683,4,-26,-7,10,6,2,-1,38
10745,-14,-11,-10,-1,5,7,16,13
10806,11,8,6,-11,-12,-7,-12,-25
10869,-2,-86,-1,-7,-4,-3,-5,-3
10915,9,-17,15,4,-4,-1,0,-8
10967,23,7,-4,-22,-2,5,-2,-11
11021,-27,13,-3,-8,-9,-5,-5,9
11085,24,55,5,-5,2,2,5,16
11127,-41,-41,-10,-7,-1,2,1,8
11180,7,-28,-14,-15,-14,-10,3,0
11232,97,-46,-27,9,1,-2,1,19
11284,-14,-17,-53,-70,-36,0,8,7
11343,-17,10,-30,12,0,-6,-4,4
11404,7,-22,-1,-22,-20,5,9,8
11465,-18,71,69,-29,21,-5,4,0
11525,44,-46,7,108,-2,-7,-8,-19
11568,54,-92,-32,4,-12,-2,-15,-30
11631,-34,-13,-27,-12,-13,-4,5,0
11685,-14,30,-17,0,-13,-2,-5,-19
11739,-29,-18,-19,-3,-5,2,-1,7
11801,-4,-13,-11,-14,1,-3,7,10
11861,45,-8,2,12,-10,-11,-14,-22
11913,-8,-42,3,-45,-3,-5,-23,-46
11968,-13,49,33,-11,0,-12,-9,-3
12032,-28,12,-22,49,-1,-8,-11,-7
12093,20,1,34,20,12,8,9,5
12156,22,8,-19,-18,-7,-5,-6,-47
12198,37,-6,-34,7,-2,-2,-10,-37
12261,-66,14,-13,-2,2,0,-8,28
12326,-20,14,-5,4,6,4,-1,2
12388,1,-17,-9,-4,2,2,-27,-14
12446,20,-4,-20,-14,-12,-8,-6,-56
12504,-17,-66,-2,1,9,1,-5,-7
12550,-5,-4,5,-4,-3,-1,-1,-1
12603,-1,7,-1,4,7,5,10,-3
12657,-6,11,4,2,12,6,-2,-16
12719,-3,-24,-18,-5,-5,-2,3,-17
12771,2,25,3,5,7,3,-2,9
12830,-6,-34,2,5,2,0,5,-43
12882,-10,-19,-6,4,1,0,3,-14
12943,-6,13,2,-4,-6,-4,-10,-9
13006,6,66,13,0,6,0,-11,-29
13069,2,-5,8,5,10,6,13,21
13130,13,14,2,-7,-4,2,-1,23
13180,-4,-20,3,3,-1,-4,-6,-6
13243,4,1,-25,-5,-8,-5,-6,-6
13306,-5,79,7,1,3,0,2,-2
13370,7,-4,0,1,7,5,-10,-8
13430,-15,7,0,1,1,1,0,-5
13482,-1,-18,-3,-4,4,3,4,13
13542,-24,13,6,-1,-3,-1,9,7
13586,-5,-28,14,0,-1,-1,-5,13
13641,10,24,0,-5,-8,-5,-6,0
13692,4,15,15,-2,2,1,-3,-6
13752,6,-18,-9,-5,-7,-5,0,-7
13813,9,-20,-2,-1,5,3,6,13
13864,13,-39,-16,-1,2,-1,-1,2
13926,6,-58,17,8,11,6,12,2
13989,-13,-44,9,8,19,7,4,11
14052,-19,-16,3,7,0,0,-1,2
14112,8,7,0,-1,0,2,13,1
14164,-7,11,7,0,6,3,-16,1
14228,-9,44,-4,-10,-5,-1,-3,4
14288,-12,-13,-2,-3,2,0,-4,-13
14351,2,1,-2,-2,-4,-3,2,5
14413,15,-81,4,-3,-5,-3,-5,-4
14472,0,25,-2,-7,-4,-4,3,-1
14528,-22,-29,-17,4,10,8,7,2
14576,2,-19,-3,-6,-18,-9,-5,-9
14628,-8,-41,7,3,-3,-3,1,11
14685,-2,43,14,1,-4,-1,6,14
14734,-9,-1,0,-1,-1,-1,5,7
14794,29,-29,6,0,-2,1,4,-10
14855,-11,2,-6,-4,-3,-2,-4,14
14911,43,108,-27,-6,2,2,4,-10
14974,6,39,-7,0,6,6,3,7
15032,-24,2,35,5,-2,4,9,44
15095,-14,57,4,-4,-5,-4,-3,11
15155,-9,25,-1,-3,-6,-3,0,5
15207,12,-99,77,9,5,-1,-12,-6
15268,-23,-24,17,5,2,4,3,4
15332,-11,31,3,0,-7,-1,0,-37
15394,-11,25,5,2,3,0,6,20
15456,6,40,-5,1,3,4,10,2
15522,27,13,-10,-1,0,-2,-2,7
15568,-18,46,-18,-2,-18,-3,-5,-17
15620,-36,7,-22,-3,-1,1,0,0
15671,10,3,4,-2,-7,0,-5,-1
15726,35,-14,-18,-7,-5,-7,-11,14
15778,74,-17,-2,2,0,-3,-2,-17
15841,31,8,5,2,-11,-14,-17,-1
15899,3,71,-17,-14,-8,-5,-3,25
15947,4,-6,-27,-14,-2,-2,-4,-8
16012,-10,71,-13,-5,-21,-19,-26,-32
16076,11,-21,0,-3,-1,-1,2,-4
16139,-13,-8,-9,-7,-3,1,-3,3
16200,-8,30,-3,-2,-4,0,-8,-4
16250,-13,4,17,-1,-18,-3,1,0
16301,-16,8,-10,-3,4,6,-16,1
16356,8,0,-3,-6,4,3,-2,8
16417,-19,55,51,-8,-9,-4,-13,-16
16462,-24,9,9,-9,-4,-1,3,2
16520,50,-80,-9,-2,-13,-7,-32,8
16581,-51,78,35,6,9,3,-10,1
16631,-11,19,-3,1,0,-3,-9,-7
16695,-58,-21,-12,3,7,3,-1,-8
16759,5,22,-1,4,-1,1,3,0
16819,6,9,8,0,0,0,12,6
16871,-29,6,3,5,7,3,2,-1
16933,9,14,-32,-6,-3,-1,2,4
16997,-14,27,31,1,4,1,4,-1
17060,-7,19,8,1,-3,-4,-7,4
17120,-37,0,-1,2,4,4,6,11
17177,16,19,10,-3,-6,-5,-6,-24
17223,39,20,0,1,2,1,4,-6
17277,-44,0,-7,-1,1,2,-1,-1
17329,1,-6,11,-1,-2,-2,6,0
17382,-14,16,7,-3,-5,-4,-6,-6
17441,6,-30,-31,-7,-8,-7,-4,8
17502,-3,-11,-3,-4,-5,-6,1,-4
17562,-11,-18,0,-3,-4,-6,-14,-37
17616,-27,-4,-2,-2,-3,-2,1,0
17667,-9,16,-1,4,6,3,-3,-8
17720,13,3,-12,-9,-6,-4,-26,-5
17771,5,-24,-18,-7,-4,-5,-10,-19
17825,4,-9,14,1,1,0,11,10
17884,35,-9,-7,-5,-3,-2,3,13
17930,8,-5,-10,-2,0,-1,-3,-18
17982,-17,5,9,5,5,3,-1,-4
18045,25,-20,-3,2,3,1,0,-31
18102,-3,29,-13,-7,-8,-8,-21,-7
18162,-19,12,-4,-5,6,2,2,6
18213,39,-25,-27,-12,-23,-14,-14,-20
18265,24,-32,3,-2,-5,0,2,-4
18326,-10,-41,-9,-7,-12,-7,-14,-4
18370,-8,31,-19,-2,1,4,3,-11
18427,-2,4,-18,1,8,6,6,13
18479,-10,10,-14,1,1,3,1,14
18543,38,-8,3,-1,4,0,-8,-5
18605,-33,-22,-23,-12,-13,-9,2,1
18666,12,1,-17,1,2,1,5,-3
18724,12,28,8,-1,-8,-5,-9,-6
18779,14,-39,25,3,-1,1,3,-4
18842,28,60,-3,-8,-8,-4,1,-11
18904,26,-3,17,3,10,6,9,-2
18964,7,-35,5,-1,2,2,6,-44
19016,-18,-41,-41,-6,-8,-5,-3,-10
19080,-14,61,9,4,7,8,13,57
19129,-18,10,-8,-2,-4,-3,-3,-9
19182,4,-61,24,2,-3,-4,-3,-5
19236,12,33,8,5,6,2,3,-3
19288,4,53,-15,-2,-3,-1,-4,-9
19347,-8,-97,-4,3,-3,-2,-8,-2
19409,-26,18,-30,-3,2,1,-8,-6
19474,26,-36,28,-5,-11,-8,-12,-48
19536,-23,5,-9,4,7,7,7,-19
19584,13,-1,5,-1,7,2,-8,-1
19649,21,-6,-36,-9,-4,-8,-14,1
19710,-40,-15,1,3,-1,0,-6,-1
19769,116,-76,19,-5,-5,-2,-1,8
19820,-16,-13,34,4,-1,-2,-19,-1
19871,19,-2,11,-4,-1,-1,1,4
19926,-40,23,6,2,1,2,3,11
19989,-7,-11,0,1,7,6,8,-6
20032,35,-20,-3,1,0,-2,-8,0
20090,32,-12,48,5,6,2,19,-9
20150,-8,10,14,6,8,6,6,9
20212,-26,38,4,1,0,0,2,-11
20263,-26,58,16,5,7,4,-1,7
20324,2,-8,6,-6,-10,-7,10,-2
20386,112,-38,-17,-24,-46,-33,-29,-17
20449,53,-41,-14,-1,1,-1,-5,-3
20510,-20,42,-5,4,2,1,-2,-1
20570,-11,12,3,-1,-2,-4,4,-21
20623,65,-54,2,-2,-3,-5,-9,6
20686,-36,39,-2,2,4,4,1,-23
20749,31,-5,-7,-3,0,-2,-7,6
20812,19,15,-6,6,11,7,10,7
20871,-4,-3,-3,-6,-10,-5,4,12
20923,-18,-59,13,6,1,1,14,28
20975,11,-89,50,7,11,3,4,-35
21029,-4,-3,-7,-1,-4,-4,0,39
21080,18,7,29,2,4,1,8,-12
21133,7,2,-1,3,10,7,5,1
21191,-6,50,10,-2,-3,-2,-2,4
21254,1,7,1,2,5,1,0,5
21313,-11,11,2,5,11,7,-1,29
21364,8,28,-2,1,9,8,1,20
21429,-13,-17,-5,-8,-3,-2,1,8
21492,-26,-66,-11,12,15,9,2,-21
21553,9,-20,9,2,-1,-1,7,10
21614,-6,-23,16,4,-1,-3,-16,-8
21665,5,43,-9,-2,6,4,-1,-1
21727,-9,10,0,0,-1,-2,-2,-47
21777,-35,8,-11,-9,-13,-9,-13,7
21834,-11,40,29,-2,-2,-5,-10,14
21886,21,32,5,-9,-8,-10,-13,-4
21938,11,-73,1,-6,-21,-15,-6,-12
21999,-26,8,-20,0,0,0,1,7
22056,-18,-6,-8,-5,-8,-6,-9,-7
22110,-11,-38,17,4,5,2,5,-3
22171,-9,-25,-4,-1,-1,2,-3,5
22234,-6,-29,2,1,-2,-2,8,-16
22296,16,-61,-14,-1,-9,-5,-6,-3
22356,3,-71,-24,-3,-4,-5,-4,2
22410,-1,8,18,9,7,6,8,-5
22474,-19,-1,10,4,7,7,-2,94
22537,-25,13,-15,-4,-5,-4,-4,-13
22598,6,-27,8,1,5,6,12,-12
22648,31,29,-16,-5,-4,-5,5,-6
22709,28,86,27,3,-1,-2,0,-3
22772,-3,-96,12,-2,-9,-5,-7,-13
22835,-13,46,6,-6,-3,-3,-3,27
22894,6,39,2,-2,9,5,-5,-11
22945,-15,38,0,-6,-5,-6,-10,-26
22999,-4,-19,-21,1,-1,-1,1,-10
23053,-1,-9,7,0,-1,-3,2,0
23113,-15,-21,-12,-1,-3,0,-2,1
23171,-9,3,-1,-5,-4,-1,4,-1
23219,-11,20,12,1,-2,0,-4,-33
23277,7,-11,7,0,-2,-3,-1,-2
23338,-6,-11,6,0,-1,-1,-4,4
23388,5,-16,8,0,3,0,-2,-2
23451,30,-29,-14,-1,0,-2,-9,-2
23515,0,22,14,3,5,5,5,3
23578,27,19,-3,1,1,-1,-2,-1
23639,-17,15,0,0,4,3,9,9
23690,-27,12,-7,-9,-20,-14,-8,-9
23742,-30,-3,26,5,2,2,-2,-5
23796,-9,-29,-12,0,4,1,-24,-2
23851,-13,6,21,0,-7,-4,-5,-10
23901,-17,11,2,0,2,0,6,9
23959,8,24,4,0,6,3,8,24
24021,5,10,-3,1,0,2,2,11
24081,40,34,-1,2,5,1,-18,0
24135,-31,16,11,-3,-4,-2,-5,-2
24199,23,2,-10,-2,-6,-2,-1,4
24260,0,18,10,0,2,4,8,16
24327,11,-39,-20,1,3,1,2,0
24390,0,-20,-14,-5,-10,-3,3,6
24442,-9,-4,-15,-4,-3,-4,-4,-5
24495,-13,11,-15,-1,6,1,-5,-6
24559,21,-14,-6,1,5,5,0,10
24622,-4,-1,-10,1,-5,-4,4,-6
24681,-10,59,-6,1,3,3,-18,4
24732,5,-1,-4,-1,5,2,-10,0
24795,-36,19,-31,-2,6,8,15,7
24857,4,-17,-3,4,8,3,-3,-9
24920,27,70,23,3,3,1,-3,6
24981,-15,-26,-7,-1,-4,-2,-3,0
25031,-1,-5,-10,-4,-9,-8,-9,-5
25085,-12,-11,-2,-4,-3,-5,1,-6
25138,-18,-47,20,1,-5,-6,-6,-4
