Timestamp_ms,Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7
212,0,0,0,0,0,0,0,0
274,0,0,0,0,0,0,0,0
333,0,0,0,0,0,0,0,0
394,0,0,0,0,0,0,0,0
453,0,0,0,0,0,0,0,0
514,0,0,0,0,0,0,0,0
574,0,0,0,0,0,0,0,0
635,0,0,0,0,0,0,0,0
695,0,0,0,0,0,0,0,0
755,0,0,0,0,0,0,0,0
815,0,0,0,0,0,0,0,0
877,0,0,0,0,0,0,0,0
937,0,0,0,0,0,0,0,0
998,0,0,0,0,0,0,0,0
1059,0,0,0,0,0,0,0,0
1119,0,0,0,0,0,0,0,0
1179,0,0,0,0,0,0,0,0
1239,0,0,0,0,0,0,0,0
1300,0,0,0,0,0,0,0,0
1361,0,0,0,0,0,0,0,0
1421,0,0,0,0,0,0,0,0
1482,0,0,0,0,0,0,0,0
1542,0,0,0,0,0,0,0,0
1603,0,0,0,0,0,0,0,0
1663,0,0,0,0,0,0,0,0
1724,0,0,0,0,0,0,0,0
1784,0,0,0,0,0,0,0,0
1844,0,0,0,0,0,0,0,0
1906,0,0,0,0,0,0,0,0
1966,0,0,0,0,0,0,0,0
2027,0,0,0,0,0,0,0,0
2087,0,0,0,0,0,0,0,0
2147,0,0,0,0,0,0,0,0
2209,0,0,0,0,0,0,0,0
2269,0,0,0,0,0,0,0,0
2329,0,0,0,0,0,0,0,0
2390,0,0,0,0,0,0,0,0
2450,0,0,0,0,0,0,0,0
2512,0,0,0,0,0,0,0,0
2573,0,0,0,0,0,0,0,0
2633,0,0,0,0,0,0,0,0
2694,0,0,0,0,0,0,0,0
2755,0,0,0,0,0,0,0,0
2814,0,0,0,0,0,0,0,0
2875,0,0,0,0,0,0,0,0
2935,0,0,0,0,0,0,0,0
2996,0,0,0,0,0,0,0,0
3056,0,0,0,0,0,0,0,0
3116,0,0,0,0,0,0,0,0
3177,0,0,0,0,0,0,0,0
3238,0,0,0,0,0,0,0,0
3298,0,0,0,0,0,0,0,0
3358,0,0,0,0,0,0,0,0
3418,0,0,0,0,0,0,0,0
3479,0,0,0,0,0,0,0,0
3541,0,0,0,0,0,0,0,0
3600,0,0,0,0,0,0,0,0
3660,0,0,0,0,0,0,0,0
3720,0,0,0,0,0,0,0,0
3780,0,0,0,0,0,0,0,0
3841,0,0,0,0,0,0,0,0
3902,0,0,0,0,0,0,0,0
3961,0,0,0,0,0,0,0,0
4023,0,0,0,0,0,0,0,0
4083,0,0,0,0,0,0,0,0
4144,0,0,0,0,0,0,0,0
4204,0,0,0,0,0,0,0,0
4265,0,0,0,0,0,0,0,0
4326,0,0,0,0,0,0,0,0
4387,0,0,0,0,0,0,0,0
4448,0,0,0,0,0,0,0,0
4508,0,0,0,0,0,0,0,0
4568,0,0,0,0,0,0,0,0
4629,0,0,0,0,0,0,0,0
4690,0,0,0,0,0,0,0,0
4750,0,0,0,0,0,0,0,0
4811,0,0,0,0,0,0,0,0
4872,0,0,0,0,0,0,0,0
4931,0,0,0,0,0,0,0,0
4991,0,0,0,0,0,0,0,0
5051,0,0,0,0,0,0,0,0
5112,0,0,0,0,0,0,0,0
5173,0,0,0,0,0,0,0,0
5234,0,0,0,0,0,0,0,0
5295,0,0,0,0,0,0,0,0
5355,0,0,0,0,0,0,0,0
5416,0,0,0,0,0,0,0,0
5475,0,0,0,0,0,0,0,0
5536,0,0,0,0,0,0,0,0
5597,0,0,0,0,0,0,0,0
5657,0,0,0,0,0,0,0,0
5717,0,0,0,0,0,0,0,0
5778,0,0,0,0,0,0,0,0
5838,0,0,0,0,0,0,0,0
5899,0,0,0,0,0,0,0,0
5959,0,0,0,0,0,0,0,0
6021,0,0,0,0,0,0,0,0
6080,0,0,0,0,0,0,0,0
6141,0,0,0,0,0,0,0,0
6200,0,0,0,0,0,0,0,0
6261,0,0,0,0,0,0,0,0
6321,0,0,0,0,0,0,0,0
6381,0,0,0,0,0,0,0,0
6443,0,0,0,0,0,0,0,0
6504,0,0,0,0,0,0,0,0
6565,0,0,0,0,0,0,0,0
6626,0,0,0,0,0,0,0,0
6685,0,0,0,0,0,0,0,0
6747,0,0,0,0,0,0,0,0
6808,0,0,0,0,0,0,0,0
6868,0,0,0,0,0,0,0,0
6928,0,0,0,0,0,0,0,0
6988,0,0,0,0,0,0,0,0
7049,0,0,0,0,0,0,0,0
7110,0,0,0,0,0,0,0,0
7171,0,0,0,0,0,0,0,0
7231,0,0,0,0,0,0,0,0
7291,0,0,0,0,0,0,0,0
7352,0,0,0,0,0,0,0,0
7413,0,0,0,0,0,0,0,0
7474,0,0,0,0,0,0,0,0
7537,0,0,0,0,0,0,0,0
7596,0,0,0,0,0,0,0,0
7657,0,0,0,0,0,0,0,0
7717,0,0,0,0,0,0,0,0
